Gene stable ID	Rat gene stable ID
ENSG00000101188	ENSRNOG00000028708
ENSG00000146670	ENSRNOG00000046635
ENSG00000258822	
ENSG00000223669	
ENSG00000258899	
ENSG00000101189	ENSRNOG00000059891
ENSG00000176246	ENSRNOG00000012491
ENSG00000252999	
ENSG00000258641	
ENSG00000259074	
ENSG00000259095	
ENSG00000258468	
ENSG00000256626	
ENSG00000284742	
ENSG00000243916	
ENSG00000258625	
ENSG00000121335	
ENSG00000229873	
ENSG00000166171	ENSRNOG00000017241
ENSG00000176219	ENSRNOG00000008800
ENSG00000223620	
ENSG00000258806	ENSRNOG00000008804
ENSG00000060491	ENSRNOG00000009355
ENSG00000287290	
ENSG00000106483	ENSRNOG00000054957
ENSG00000248456	
ENSG00000136319	ENSRNOG00000008850
ENSG00000255073	ENSRNOG00000012524
ENSG00000249036	
ENSG00000254016	
ENSG00000225050	
ENSG00000142731	ENSRNOG00000011654
ENSG00000232998	
ENSG00000256155	
ENSG00000230030	
ENSG00000255621	
ENSG00000242834	
ENSG00000236024	
ENSG00000286450	
ENSG00000274688	
ENSG00000270588	
ENSG00000236461	
ENSG00000255520	
ENSG00000255106	
ENSG00000173862	
ENSG00000224825	
ENSG00000223829	
ENSG00000166535	
ENSG00000124942	ENSRNOG00000057569
ENSG00000169071	ENSRNOG00000053232
ENSG00000280920	
ENSG00000286466	
ENSG00000136270	ENSRNOG00000052477
ENSG00000092758	
ENSG00000005700	ENSRNOG00000027728
ENSG00000258768	
ENSG00000166169	ENSRNOG00000016748
ENSG00000258459	
ENSG00000100814	ENSRNOG00000026056
ENSG00000148948	ENSRNOG00000029798
ENSG00000165113	ENSRNOG00000019272
ENSG00000283775	
ENSG00000243011	
ENSG00000167995	ENSRNOG00000020346
ENSG00000273773	
ENSG00000213338	
ENSG00000272681	
ENSG00000129221	ENSRNOG00000007889
ENSG00000275882	
ENSG00000226141	
ENSG00000237619	
ENSG00000235806	
ENSG00000287729	
ENSG00000238123	
ENSG00000228089	
ENSG00000235190	
ENSG00000200587	
ENSG00000134602	ENSRNOG00000007879
ENSG00000101665	ENSRNOG00000018359
ENSG00000231149	
ENSG00000160345	ENSRNOG00000010152
ENSG00000222920	
ENSG00000176124	
ENSG00000230945	
ENSG00000136935	ENSRNOG00000014493
ENSG00000270394	
ENSG00000248824	
ENSG00000141429	ENSRNOG00000016207
ENSG00000214988	
ENSG00000254454	
ENSG00000283217	
ENSG00000138735	ENSRNOG00000014443
ENSG00000280395	
ENSG00000234964	
ENSG00000244535	
ENSG00000073150	ENSRNOG00000055530
ENSG00000168515	ENSRNOG00000020294
ENSG00000168515	ENSRNOG00000028909
ENSG00000168515	ENSRNOG00000020301
ENSG00000247151	
ENSG00000269570	
ENSG00000011347	ENSRNOG00000026432
ENSG00000170638	ENSRNOG00000029095
ENSG00000078053	ENSRNOG00000059510
ENSG00000187239	ENSRNOG00000008258
ENSG00000212125	
ENSG00000215421	ENSRNOG00000043357
ENSG00000242405	
ENSG00000256627	
ENSG00000256450	
ENSG00000101190	ENSRNOG00000061199
ENSG00000060140	ENSRNOG00000010347
ENSG00000228819	
ENSG00000123728	ENSRNOG00000002529
ENSG00000233838	
ENSG00000236527	
ENSG00000224907	
ENSG00000214807	
ENSG00000270623	
ENSG00000101191	ENSRNOG00000009936
ENSG00000123560	ENSRNOG00000002419
ENSG00000230809	
ENSG00000227492	
ENSG00000141644	ENSRNOG00000024104
ENSG00000165669	ENSRNOG00000009830
ENSG00000214878	
ENSG00000274652	
ENSG00000271242	
ENSG00000243129	
ENSG00000053702	ENSRNOG00000063347
ENSG00000266072	
ENSG00000124900	
ENSG00000273188	
ENSG00000150510	ENSRNOG00000009802
ENSG00000273253	
ENSG00000272836	
ENSG00000273137	
ENSG00000128159	ENSRNOG00000006028
ENSG00000287735	
ENSG00000256188	ENSRNOG00000029561
ENSG00000256188	ENSRNOG00000021445
ENSG00000222489	
ENSG00000238344	ENSRNOG00000058479
ENSG00000259001	
ENSG00000241950	
ENSG00000277209	
ENSG00000254846	
ENSG00000211696	ENSRNOG00000066100
ENSG00000148942	ENSRNOG00000028008
ENSG00000060982	ENSRNOG00000015514
ENSG00000236078	
ENSG00000221900	
ENSG00000264262	
ENSG00000129566	ENSRNOG00000051706
ENSG00000230339	
ENSG00000286404	
ENSG00000266563	
ENSG00000230271	
ENSG00000205863	ENSRNOG00000013793
ENSG00000177294	ENSRNOG00000014953
ENSG00000106609	ENSRNOG00000000893
ENSG00000278130	
ENSG00000250826	
ENSG00000286945	
ENSG00000163114	
ENSG00000266179	
ENSG00000230081	
ENSG00000264300	
ENSG00000213480	
ENSG00000232590	
ENSG00000274180	
ENSG00000164109	ENSRNOG00000005376
ENSG00000130559	ENSRNOG00000017883
ENSG00000228158	
ENSG00000227534	
ENSG00000227942	
ENSG00000196593	
ENSG00000147065	ENSRNOG00000030118
ENSG00000286609	
ENSG00000287077	
ENSG00000228725	
ENSG00000233334	
ENSG00000255218	
ENSG00000227685	
ENSG00000149021	ENSRNOG00000020196
ENSG00000279431	
ENSG00000107829	ENSRNOG00000046211
ENSG00000205312	
ENSG00000164669	
ENSG00000284639	
ENSG00000273759	
ENSG00000166959	ENSRNOG00000020939
ENSG00000125861	ENSRNOG00000021241
ENSG00000287490	
ENSG00000213664	
ENSG00000287530	
ENSG00000250442	
ENSG00000100429	ENSRNOG00000031915
ENSG00000237057	
ENSG00000250546	
ENSG00000228741	
ENSG00000283417	
ENSG00000147140	ENSRNOG00000003689
ENSG00000279428	
ENSG00000225674	
ENSG00000265683	
ENSG00000266803	
ENSG00000279674	
ENSG00000205861	
ENSG00000240167	
ENSG00000225286	
ENSG00000223893	
ENSG00000186867	ENSRNOG00000014414
ENSG00000186867	ENSRNOG00000006782
ENSG00000224519	
ENSG00000132622	ENSRNOG00000021244
ENSG00000243981	
ENSG00000108582	ENSRNOG00000003873
ENSG00000227128	
ENSG00000189167	ENSRNOG00000051294
ENSG00000019995	ENSRNOG00000017294
ENSG00000126522	ENSRNOG00000000903
ENSG00000255538	
ENSG00000254477	
ENSG00000255047	
ENSG00000255091	
ENSG00000255331	
ENSG00000240554	
ENSG00000255845	
ENSG00000215515	
ENSG00000155265	ENSRNOG00000015051
ENSG00000284873	ENSRNOG00000020998
ENSG00000249341	
ENSG00000287383	
ENSG00000129173	ENSRNOG00000022537
ENSG00000232985	
ENSG00000232728	
ENSG00000138814	ENSRNOG00000009882
ENSG00000139597	ENSRNOG00000059322
ENSG00000227695	
ENSG00000219951	
ENSG00000231112	
ENSG00000287557	
ENSG00000124608	ENSRNOG00000025808
ENSG00000237592	
ENSG00000270316	ENSRNOG00000020076
ENSG00000197905	ENSRNOG00000005608
ENSG00000101220	ENSRNOG00000021245
ENSG00000225292	
ENSG00000279955	
ENSG00000198018	ENSRNOG00000016883
ENSG00000137770	ENSRNOG00000022141
ENSG00000228595	
ENSG00000223795	
ENSG00000130635	ENSRNOG00000008749
ENSG00000236900	
ENSG00000280321	
ENSG00000148843	ENSRNOG00000020304
ENSG00000157570	ENSRNOG00000008758
ENSG00000218582	
ENSG00000013392	ENSRNOG00000009599
ENSG00000217120	
ENSG00000186743	
ENSG00000227131	
ENSG00000226440	
ENSG00000264240	
ENSG00000220291	
ENSG00000178082	
ENSG00000281969	
ENSG00000262769	
ENSG00000217512	
ENSG00000218676	
ENSG00000266786	
ENSG00000217268	
ENSG00000233908	
ENSG00000216378	
ENSG00000230309	
ENSG00000229315	
ENSG00000176658	ENSRNOG00000003276
ENSG00000238079	
ENSG00000101222	ENSRNOG00000021247
ENSG00000025796	ENSRNOG00000000314
ENSG00000242527	
ENSG00000254772	ENSRNOG00000062700
ENSG00000254772	ENSRNOG00000065253
ENSG00000125817	ENSRNOG00000057284
ENSG00000275491	
ENSG00000213809	ENSRNOG00000061739
ENSG00000274949	
ENSG00000125843	ENSRNOG00000021249
ENSG00000270490	
ENSG00000157456	ENSRNOG00000063216
ENSG00000157456	ENSRNOG00000055111
ENSG00000088888	ENSRNOG00000025295
ENSG00000251498	
ENSG00000154608	
ENSG00000224932	
ENSG00000165973	ENSRNOG00000015675
ENSG00000251155	
ENSG00000250344	
ENSG00000256651	
ENSG00000251228	
ENSG00000287074	
ENSG00000257016	
ENSG00000261083	
ENSG00000237303	
ENSG00000256157	
ENSG00000214904	
ENSG00000286467	
ENSG00000286405	
ENSG00000211455	ENSRNOG00000001828
ENSG00000251492	
ENSG00000287728	
ENSG00000250392	
ENSG00000270008	
ENSG00000229539	
ENSG00000258539	ENSRNOG00000017137
ENSG00000225665	
ENSG00000199024	ENSRNOG00000035496
ENSG00000283320	
ENSG00000229800	
ENSG00000188994	ENSRNOG00000031031
ENSG00000088827	ENSRNOG00000021243
ENSG00000109270	ENSRNOG00000010552
ENSG00000215486	
ENSG00000274461	
ENSG00000286877	
ENSG00000271337	
ENSG00000273855	
ENSG00000240934	
ENSG00000249967	
ENSG00000259251	
ENSG00000120693	
ENSG00000236937	
ENSG00000183706	ENSRNOG00000065899
ENSG00000183706	ENSRNOG00000047419
ENSG00000203837	
ENSG00000261652	ENSRNOG00000052869
ENSG00000109158	ENSRNOG00000002336
ENSG00000259697	
ENSG00000171989	ENSRNOG00000062741
ENSG00000260032	
ENSG00000232091	
ENSG00000165383	ENSRNOG00000020080
ENSG00000272398	ENSRNOG00000000321
ENSG00000138604	ENSRNOG00000025372
ENSG00000231188	
ENSG00000231471	
ENSG00000227356	
ENSG00000270333	
ENSG00000277235	
ENSG00000106524	ENSRNOG00000005623
ENSG00000231470	
ENSG00000107581	ENSRNOG00000010117
ENSG00000237063	
ENSG00000287577	
ENSG00000188991	ENSRNOG00000007717
ENSG00000088367	ENSRNOG00000057817
ENSG00000274256	
ENSG00000216518	
ENSG00000224944	
ENSG00000275636	
ENSG00000219190	
ENSG00000256004	
ENSG00000249795	
ENSG00000277172	
ENSG00000103642	ENSRNOG00000018081
ENSG00000285401	
ENSG00000256171	
ENSG00000216352	
ENSG00000205682	
ENSG00000220505	
ENSG00000287748	
ENSG00000270661	
ENSG00000111713	ENSRNOG00000059753
ENSG00000265614	
ENSG00000251284	
ENSG00000262692	
ENSG00000196911	ENSRNOG00000030109
ENSG00000260647	
ENSG00000151012	ENSRNOG00000010210
ENSG00000264167	
ENSG00000197815	
ENSG00000287506	
ENSG00000200225	
ENSG00000232889	
ENSG00000185271	ENSRNOG00000025868
ENSG00000146731	ENSRNOG00000069794
ENSG00000146731	ENSRNOG00000000923
ENSG00000146731	ENSRNOG00000065568
ENSG00000108578	ENSRNOG00000003563
ENSG00000236711	
ENSG00000228825	
ENSG00000232378	
ENSG00000226161	
ENSG00000092094	ENSRNOG00000009333
ENSG00000180138	
ENSG00000166200	ENSRNOG00000008744
ENSG00000256283	
ENSG00000255374	ENSRNOG00000029561
ENSG00000255374	ENSRNOG00000021445
ENSG00000281106	
ENSG00000287089	
ENSG00000256256	
ENSG00000251236	
ENSG00000237874	
ENSG00000250338	
ENSG00000220773	
ENSG00000165714	ENSRNOG00000006505
ENSG00000248369	
ENSG00000248282	
ENSG00000124399	
ENSG00000135535	ENSRNOG00000000304
ENSG00000248847	
ENSG00000249242	ENSRNOG00000002258
ENSG00000230657	
ENSG00000232872	
ENSG00000169253	
ENSG00000279677	
ENSG00000123454	ENSRNOG00000006641
ENSG00000270857	
ENSG00000008394	ENSRNOG00000007743
ENSG00000123191	ENSRNOG00000012878
ENSG00000251523	
ENSG00000279749	
ENSG00000134853	ENSRNOG00000002244
ENSG00000268181	
ENSG00000213650	
ENSG00000179342	
ENSG00000279491	
ENSG00000254438	
ENSG00000275295	
ENSG00000198963	ENSRNOG00000013413
ENSG00000255508	ENSRNOG00000020047
ENSG00000228005	
ENSG00000211701	ENSRNOG00000066100
ENSG00000231484	
ENSG00000232906	
ENSG00000185875	ENSRNOG00000033076
ENSG00000286526	
ENSG00000211688	
ENSG00000224368	
ENSG00000258515	
ENSG00000229031	
ENSG00000237272	
ENSG00000287373	
ENSG00000271047	
ENSG00000226411	
ENSG00000262292	
ENSG00000254404	
ENSG00000285536	
ENSG00000278952	
ENSG00000261020	
ENSG00000072422	ENSRNOG00000000633
ENSG00000270929	
ENSG00000255690	ENSRNOG00000026941
ENSG00000263375	
ENSG00000250659	
ENSG00000265394	
ENSG00000265356	
ENSG00000136274	ENSRNOG00000053875
ENSG00000100823	ENSRNOG00000009663
ENSG00000266673	
ENSG00000148950	ENSRNOG00000004829
ENSG00000262319	
ENSG00000198783	ENSRNOG00000007578
ENSG00000241451	
ENSG00000256564	
ENSG00000230361	
ENSG00000255967	
ENSG00000181374	
ENSG00000236261	
ENSG00000250923	
ENSG00000237004	
ENSG00000121381	
ENSG00000229424	
ENSG00000213644	
ENSG00000205846	ENSRNOG00000010057
ENSG00000251451	
ENSG00000230221	
ENSG00000238090	
ENSG00000237073	
ENSG00000285741	
ENSG00000234692	
ENSG00000227481	
ENSG00000287588	
ENSG00000122140	ENSRNOG00000010164
ENSG00000232944	
ENSG00000225992	
ENSG00000286477	
ENSG00000285854	ENSRNOG00000013000
ENSG00000235738	
ENSG00000065618	ENSRNOG00000012110
ENSG00000126653	ENSRNOG00000062400
ENSG00000231427	
ENSG00000187569	ENSRNOG00000022376
ENSG00000187569	ENSRNOG00000033640
ENSG00000187569	ENSRNOG00000031344
ENSG00000187569	ENSRNOG00000022950
ENSG00000187569	ENSRNOG00000042103
ENSG00000236740	
ENSG00000220418	
ENSG00000215477	
ENSG00000134812	ENSRNOG00000021001
ENSG00000227525	
ENSG00000255749	
ENSG00000111860	ENSRNOG00000000414
ENSG00000154997	ENSRNOG00000038495
ENSG00000213235	
ENSG00000256712	
ENSG00000236701	
ENSG00000237419	
ENSG00000111218	ENSRNOG00000053804
ENSG00000070159	ENSRNOG00000011425
ENSG00000205029	ENSRNOG00000069317
ENSG00000254914	
ENSG00000146729	ENSRNOG00000023919
ENSG00000255393	
ENSG00000164040	ENSRNOG00000014051
ENSG00000255411	
ENSG00000124939	ENSRNOG00000023151
ENSG00000124939	ENSRNOG00000020305
ENSG00000241828	
ENSG00000257062	
ENSG00000176971	ENSRNOG00000004699
ENSG00000188130	ENSRNOG00000031233
ENSG00000110717	ENSRNOG00000017446
ENSG00000247775	
ENSG00000270690	
ENSG00000256237	
ENSG00000261823	
ENSG00000256973	
ENSG00000250102	
ENSG00000245719	
ENSG00000246115	
ENSG00000226210	
ENSG00000137834	ENSRNOG00000009173
ENSG00000121377	ENSRNOG00000005645
ENSG00000261668	
ENSG00000171199	
ENSG00000256799	
ENSG00000278654	
ENSG00000257262	
ENSG00000243141	
ENSG00000256756	
ENSG00000245205	
ENSG00000186136	ENSRNOG00000037036
ENSG00000254044	
ENSG00000164845	
ENSG00000279481	
ENSG00000270761	
ENSG00000251260	
ENSG00000260271	
ENSG00000249555	
ENSG00000239256	
ENSG00000169435	ENSRNOG00000002866
ENSG00000284540	
ENSG00000227018	
ENSG00000205754	
ENSG00000146733	ENSRNOG00000000925
ENSG00000263164	
ENSG00000263674	
ENSG00000287253	
ENSG00000248121	
ENSG00000220447	
ENSG00000265574	
ENSG00000217139	
ENSG00000137776	ENSRNOG00000054446
ENSG00000263483	
ENSG00000264673	
ENSG00000286914	
ENSG00000229749	
ENSG00000173621	ENSRNOG00000019356
ENSG00000218233	
ENSG00000266009	
ENSG00000187472	
ENSG00000264023	
ENSG00000226309	
ENSG00000285961	
ENSG00000111203	ENSRNOG00000006264
ENSG00000216902	
ENSG00000167693	ENSRNOG00000008178
ENSG00000219559	
ENSG00000287705	
ENSG00000197745	ENSRNOG00000020294
ENSG00000197745	ENSRNOG00000028909
ENSG00000197745	ENSRNOG00000020301
ENSG00000203801	
ENSG00000255058	
ENSG00000243802	
ENSG00000131043	ENSRNOG00000020086
ENSG00000255431	
ENSG00000255267	
ENSG00000112796	ENSRNOG00000010232
ENSG00000168061	ENSRNOG00000021003
ENSG00000272328	
ENSG00000176232	
ENSG00000279853	
ENSG00000253194	
ENSG00000211697	ENSRNOG00000066100
ENSG00000255959	
ENSG00000244067	ENSRNOG00000024755
ENSG00000178665	
ENSG00000110107	ENSRNOG00000020897
ENSG00000228877	
ENSG00000204148	
ENSG00000220734	
ENSG00000249416	
ENSG00000152034	
ENSG00000260641	
ENSG00000280059	
ENSG00000165304	ENSRNOG00000013598
ENSG00000248877	
ENSG00000224484	
ENSG00000249531	
ENSG00000224706	
ENSG00000249837	
ENSG00000234716	
ENSG00000225455	
ENSG00000280135	
ENSG00000250834	
ENSG00000232327	
ENSG00000136250	ENSRNOG00000054964
ENSG00000174799	ENSRNOG00000002153
ENSG00000135341	ENSRNOG00000005724
ENSG00000120563	ENSRNOG00000016295
ENSG00000265185	
ENSG00000256371	
ENSG00000266535	
ENSG00000257237	
ENSG00000280069	
ENSG00000186458	ENSRNOG00000065276
ENSG00000186458	ENSRNOG00000065710
ENSG00000186458	ENSRNOG00000007525
ENSG00000227300	
ENSG00000285724	
ENSG00000272874	
ENSG00000234589	
ENSG00000196476	ENSRNOG00000023721
ENSG00000256923	
ENSG00000262227	
ENSG00000212128	ENSRNOG00000005732
ENSG00000212128	ENSRNOG00000030993
ENSG00000212128	ENSRNOG00000021430
ENSG00000234544	
ENSG00000172171	ENSRNOG00000004000
ENSG00000255910	
ENSG00000120029	ENSRNOG00000025523
ENSG00000258144	
ENSG00000247315	ENSRNOG00000068900
ENSG00000256852	
ENSG00000286158	
ENSG00000256987	
ENSG00000225377	
ENSG00000255446	
ENSG00000110975	ENSRNOG00000014296
ENSG00000198805	ENSRNOG00000009982
ENSG00000254906	
ENSG00000176102	ENSRNOG00000012089
ENSG00000178691	ENSRNOG00000058663
ENSG00000125841	ENSRNOG00000023935
ENSG00000251454	
ENSG00000185386	ENSRNOG00000006984
ENSG00000241651	
ENSG00000245322	
ENSG00000228261	
ENSG00000237002	
ENSG00000270902	
ENSG00000204172	
ENSG00000250213	
ENSG00000256030	
ENSG00000164035	ENSRNOG00000022910
ENSG00000270807	
ENSG00000125826	ENSRNOG00000006695
ENSG00000171314	ENSRNOG00000050585
ENSG00000171314	ENSRNOG00000066566
ENSG00000236531	
ENSG00000282879	
ENSG00000240651	
ENSG00000261340	
ENSG00000151491	ENSRNOG00000007047
ENSG00000287264	
ENSG00000284534	
ENSG00000279785	
ENSG00000287521	
ENSG00000175216	ENSRNOG00000016067
ENSG00000120280	ENSRNOG00000003748
ENSG00000258908	
ENSG00000178556	
ENSG00000232368	
ENSG00000182545	ENSRNOG00000010261
ENSG00000229331	
ENSG00000241886	
ENSG00000106070	ENSRNOG00000004290
ENSG00000095596	ENSRNOG00000016750
ENSG00000243055	
ENSG00000258456	
ENSG00000274736	ENSRNOG00000028548
ENSG00000277876	
ENSG00000258863	
ENSG00000231542	
ENSG00000235512	
ENSG00000102230	ENSRNOG00000012358
ENSG00000188655	ENSRNOG00000029516
ENSG00000266987	
ENSG00000284263	
ENSG00000231508	
ENSG00000197322	
ENSG00000265544	
ENSG00000259261	ENSRNOG00000029121
ENSG00000259261	ENSRNOG00000069940
ENSG00000259261	ENSRNOG00000030812
ENSG00000259261	ENSRNOG00000063341
ENSG00000259261	ENSRNOG00000069444
ENSG00000259261	ENSRNOG00000049870
ENSG00000148541	ENSRNOG00000000275
ENSG00000250130	
ENSG00000280020	
ENSG00000286616	
ENSG00000141034	ENSRNOG00000069998
ENSG00000138593	ENSRNOG00000008629
ENSG00000232699	
ENSG00000135338	ENSRNOG00000009580
ENSG00000226222	
ENSG00000236836	
ENSG00000227304	
ENSG00000236487	
ENSG00000249970	
ENSG00000250655	
ENSG00000101868	ENSRNOG00000013322
ENSG00000248491	
ENSG00000248397	
ENSG00000241411	
ENSG00000145248	ENSRNOG00000026091
ENSG00000259060	
ENSG00000264765	
ENSG00000242259	
ENSG00000250033	
ENSG00000231628	
ENSG00000219881	
ENSG00000011295	ENSRNOG00000002977
ENSG00000232395	
ENSG00000173464	
ENSG00000249735	
ENSG00000096384	ENSRNOG00000019834
ENSG00000287416	
ENSG00000272777	
ENSG00000287021	
ENSG00000163285	ENSRNOG00000002360
ENSG00000167077	ENSRNOG00000007003
ENSG00000258573	
ENSG00000214980	
ENSG00000254535	ENSRNOG00000029749
ENSG00000125875	ENSRNOG00000005766
ENSG00000250144	
ENSG00000214559	
ENSG00000258436	ENSRNOG00000042612
ENSG00000251040	
ENSG00000239327	
ENSG00000249741	
ENSG00000181803	ENSRNOG00000025640
ENSG00000145283	ENSRNOG00000002057
ENSG00000199461	
ENSG00000258818	ENSRNOG00000025625
ENSG00000259171	
ENSG00000278860	
ENSG00000197465	
ENSG00000264458	
ENSG00000258451	
ENSG00000263946	
ENSG00000259144	
ENSG00000265697	
ENSG00000266356	
ENSG00000258963	
ENSG00000181562	ENSRNOG00000030110
ENSG00000181562	ENSRNOG00000054022
ENSG00000287751	
ENSG00000108256	ENSRNOG00000024964
ENSG00000181552	ENSRNOG00000030110
ENSG00000181552	ENSRNOG00000054022
ENSG00000234568	
ENSG00000169413	ENSRNOG00000025597
ENSG00000248749	
ENSG00000251049	
ENSG00000258810	
ENSG00000164066	ENSRNOG00000010556
ENSG00000251869	
ENSG00000129538	ENSRNOG00000063584
ENSG00000129538	ENSRNOG00000069584
ENSG00000129538	ENSRNOG00000025615
ENSG00000266733	
ENSG00000232472	
ENSG00000004848	ENSRNOG00000053562
ENSG00000206813	
ENSG00000184068	
ENSG00000103657	ENSRNOG00000051671
ENSG00000198911	ENSRNOG00000007400
ENSG00000250210	
ENSG00000225756	
ENSG00000214111	
ENSG00000240439	
ENSG00000224682	
ENSG00000182484	ENSRNOG00000053306
ENSG00000182484	ENSRNOG00000064608
ENSG00000259130	
ENSG00000148153	ENSRNOG00000069187
ENSG00000258642	
ENSG00000217325	
ENSG00000258918	
ENSG00000220326	
ENSG00000258772	
ENSG00000110719	ENSRNOG00000017220
ENSG00000169385	ENSRNOG00000032133
ENSG00000169385	ENSRNOG00000070444
ENSG00000169385	ENSRNOG00000062969
ENSG00000169385	ENSRNOG00000069429
ENSG00000169385	ENSRNOG00000063957
ENSG00000169385	ENSRNOG00000068464
ENSG00000169385	ENSRNOG00000064658
ENSG00000225093	
ENSG00000216998	
ENSG00000265041	
ENSG00000220184	
ENSG00000271730	
ENSG00000217130	
ENSG00000203809	
ENSG00000243817	
ENSG00000258599	
ENSG00000264990	
ENSG00000258471	
ENSG00000265775	
ENSG00000216859	
ENSG00000277161	ENSRNOG00000027857
ENSG00000287258	
ENSG00000165794	ENSRNOG00000010375
ENSG00000286502	
ENSG00000227150	
ENSG00000173214	ENSRNOG00000042918
ENSG00000173214	ENSRNOG00000000589
ENSG00000173214	ENSRNOG00000024543
ENSG00000173214	ENSRNOG00000050425
ENSG00000173214	ENSRNOG00000000590
ENSG00000156671	ENSRNOG00000064565
ENSG00000226706	
ENSG00000265453	
ENSG00000277632	ENSRNOG00000011205
ENSG00000251286	
ENSG00000234230	
ENSG00000250193	
ENSG00000225071	
ENSG00000248924	
ENSG00000250075	
ENSG00000206797	
ENSG00000181090	ENSRNOG00000007242
ENSG00000284122	
ENSG00000179636	ENSRNOG00000025473
ENSG00000250293	
ENSG00000265125	
ENSG00000248795	
ENSG00000234569	
ENSG00000131089	ENSRNOG00000007733
ENSG00000287427	
ENSG00000249727	
ENSG00000177602	ENSRNOG00000048660
ENSG00000236058	
ENSG00000232767	
ENSG00000249072	
ENSG00000101266	ENSRNOG00000005276
ENSG00000108702	ENSRNOG00000007159
ENSG00000261166	
ENSG00000246541	
ENSG00000285615	
ENSG00000233340	
ENSG00000249456	
ENSG00000251398	
ENSG00000266919	ENSRNOG00000035537
ENSG00000260273	
ENSG00000148841	ENSRNOG00000046036
ENSG00000187189	ENSRNOG00000000547
ENSG00000251199	
ENSG00000187871	ENSRNOG00000032063
ENSG00000120051	ENSRNOG00000049596
ENSG00000258604	
ENSG00000226976	
ENSG00000255472	
ENSG00000287992	
ENSG00000275773	
ENSG00000206150	ENSRNOG00000039500
ENSG00000216904	
ENSG00000137269	ENSRNOG00000005970
ENSG00000165799	
ENSG00000006125	ENSRNOG00000061543
ENSG00000241261	
ENSG00000286566	
ENSG00000248335	
ENSG00000138346	ENSRNOG00000000387
ENSG00000256896	
ENSG00000173431	
ENSG00000187758	ENSRNOG00000012436
ENSG00000255983	
ENSG00000256844	
ENSG00000165801	ENSRNOG00000052354
ENSG00000149507	ENSRNOG00000036624
ENSG00000139174	ENSRNOG00000022772
ENSG00000249038	
ENSG00000273077	
ENSG00000232778	
ENSG00000211691	
ENSG00000249081	
ENSG00000287499	
ENSG00000228564	
ENSG00000233470	
ENSG00000250791	
ENSG00000220695	
ENSG00000255306	
ENSG00000272714	
ENSG00000207932	ENSRNOG00000035547
ENSG00000242689	ENSRNOG00000012460
ENSG00000218986	
ENSG00000238131	
ENSG00000159958	ENSRNOG00000007664
ENSG00000288084	
ENSG00000251691	
ENSG00000234359	
ENSG00000008196	ENSRNOG00000011823
ENSG00000248571	
ENSG00000283829	
ENSG00000250698	
ENSG00000229459	
ENSG00000270749	
ENSG00000273156	
ENSG00000234215	
ENSG00000100162	ENSRNOG00000023262
ENSG00000227404	
ENSG00000151470	ENSRNOG00000038330
ENSG00000151470	ENSRNOG00000036633
ENSG00000259585	
ENSG00000281593	
ENSG00000223614	
ENSG00000173599	ENSRNOG00000019372
ENSG00000168907	ENSRNOG00000008135
