Gene stable ID	Chimpanzee gene stable ID
ENSG00000226812	
ENSG00000231879	
ENSG00000229005	
ENSG00000235315	
ENSG00000178734	
ENSG00000233376	
ENSG00000285680	
ENSG00000168746	
ENSG00000283743	
ENSG00000231995	
ENSG00000227862	
ENSG00000263858	ENSPTRG00000052730
ENSG00000263858	ENSPTRG00000050937
ENSG00000276868	
ENSG00000285834	
ENSG00000126767	ENSPTRG00000021850
ENSG00000184523	
ENSG00000229249	
ENSG00000226337	
ENSG00000226243	
ENSG00000124120	ENSPTRG00000050927
ENSG00000236733	
ENSG00000273999	
ENSG00000243406	
ENSG00000239684	
ENSG00000278054	
ENSG00000237153	
ENSG00000140030	ENSPTRG00000047008
ENSG00000274583	
ENSG00000284196	
ENSG00000137106	ENSPTRG00000020940
ENSG00000070269	ENSPTRG00000006380
ENSG00000120688	ENSPTRG00000005812
ENSG00000126756	ENSPTRG00000021851
ENSG00000132824	ENSPTRG00000013522
ENSG00000211685	ENSPTRG00000042977
ENSG00000211684	
ENSG00000100395	ENSPTRG00000014419
ENSG00000267064	
ENSG00000280580	
ENSG00000187893	
ENSG00000283371	
ENSG00000261666	
ENSG00000180440	ENSPTRG00000051107
ENSG00000224656	
ENSG00000229968	
ENSG00000132964	ENSPTRG00000005724
ENSG00000188459	
ENSG00000224401	
ENSG00000102265	ENSPTRG00000048487
ENSG00000102265	ENSPTRG00000044804
ENSG00000157601	
ENSG00000168734	ENSPTRG00000048203
ENSG00000226393	
ENSG00000276386	
ENSG00000147130	ENSPTRG00000022009
ENSG00000119121	ENSPTRG00000021026
ENSG00000233825	
ENSG00000279623	
ENSG00000227264	
ENSG00000203565	
ENSG00000278580	
ENSG00000224686	
ENSG00000258994	
ENSG00000287861	
ENSG00000233451	
ENSG00000177596	
ENSG00000225638	
ENSG00000233190	
ENSG00000232447	
ENSG00000271465	
ENSG00000241058	ENSPTRG00000002340
ENSG00000125285	
ENSG00000054983	ENSPTRG00000006602
ENSG00000287270	
ENSG00000288038	
ENSG00000139514	ENSPTRG00000005750
ENSG00000239511	
ENSG00000224688	
ENSG00000285707	
ENSG00000226477	
ENSG00000237862	
ENSG00000100060	ENSPTRG00000014335
ENSG00000270552	
ENSG00000182531	
ENSG00000151963	
ENSG00000236894	
ENSG00000238246	
ENSG00000242509	ENSPTRG00000040788
ENSG00000101342	ENSPTRG00000050816
ENSG00000150867	ENSPTRG00000002355
ENSG00000287635	
ENSG00000282864	
ENSG00000088386	ENSPTRG00000005990
ENSG00000231241	
ENSG00000226144	
ENSG00000241229	ENSPTRG00000042569
ENSG00000287570	
ENSG00000132823	ENSPTRG00000013514
ENSG00000183486	ENSPTRG00000013927
ENSG00000278960	
ENSG00000276138	ENSPTRG00000048396
ENSG00000276871	ENSPTRG00000031857
ENSG00000278188	
ENSG00000275319	ENSPTRG00000046182
ENSG00000149596	ENSPTRG00000047332
ENSG00000251940	ENSPTRG00000037680
ENSG00000212216	ENSPTRG00000042876
ENSG00000212216	ENSPTRG00000052309
ENSG00000275362	ENSPTRG00000052195
ENSG00000275362	ENSPTRG00000041891
ENSG00000274625	
ENSG00000264824	ENSPTRG00000048719
ENSG00000222630	ENSPTRG00000046647
ENSG00000277248	
ENSG00000280263	
ENSG00000252267	
ENSG00000222585	
ENSG00000284049	ENSPTRG00000049768
ENSG00000264141	
ENSG00000200443	ENSPTRG00000031499
ENSG00000278404	ENSPTRG00000051318
ENSG00000206615	ENSPTRG00000043369
ENSG00000206615	ENSPTRG00000025060
ENSG00000223056	ENSPTRG00000035929
ENSG00000199695	ENSPTRG00000026821
ENSG00000277941	
ENSG00000237555	
ENSG00000242251	ENSPTRG00000041018
ENSG00000242251	ENSPTRG00000044288
ENSG00000201021	ENSPTRG00000036083
ENSG00000264073	
ENSG00000199783	ENSPTRG00000048410
ENSG00000199783	ENSPTRG00000033142
ENSG00000233711	
ENSG00000212542	
ENSG00000206998	ENSPTRG00000051129
ENSG00000283225	
ENSG00000252909	
ENSG00000202019	ENSPTRG00000048613
ENSG00000124193	ENSPTRG00000044686
ENSG00000275942	ENSPTRG00000050325
ENSG00000239249	ENSPTRG00000040026
ENSG00000201209	ENSPTRG00000024402
ENSG00000241693	ENSPTRG00000040841
ENSG00000276991	
ENSG00000238875	ENSPTRG00000037578
ENSG00000199248	
ENSG00000199797	ENSPTRG00000025006
ENSG00000276162	ENSPTRG00000047197
ENSG00000266533	
ENSG00000273846	ENSPTRG00000052195
ENSG00000273846	ENSPTRG00000041891
ENSG00000252020	
ENSG00000275840	ENSPTRG00000045481
ENSG00000157578	ENSPTRG00000013916
ENSG00000272387	
ENSG00000277460	ENSPTRG00000049753
ENSG00000276150	
ENSG00000274342	
ENSG00000276675	
ENSG00000207455	ENSPTRG00000045398
ENSG00000179133	ENSPTRG00000002360
ENSG00000275818	ENSPTRG00000045683
ENSG00000284082	ENSPTRG00000052202
ENSG00000284082	ENSPTRG00000049912
ENSG00000277385	ENSPTRG00000044496
ENSG00000277771	
ENSG00000209482	ENSPTRG00000032723
ENSG00000276753	
ENSG00000209480	ENSPTRG00000033345
ENSG00000263764	ENSPTRG00000026332
ENSG00000221598	
ENSG00000223142	ENSPTRG00000036038
ENSG00000251985	ENSPTRG00000037610
ENSG00000266887	ENSPTRG00000042390
ENSG00000266508	
ENSG00000288000	ENSPTRG00000013507
ENSG00000264139	ENSPTRG00000046345
ENSG00000264160	ENSPTRG00000042097
ENSG00000273866	ENSPTRG00000047937
ENSG00000241333	ENSPTRG00000040126
ENSG00000251890	
ENSG00000266594	ENSPTRG00000039862
ENSG00000201372	ENSPTRG00000027244
ENSG00000273979	ENSPTRG00000046712
ENSG00000234271	
ENSG00000200683	ENSPTRG00000048072
ENSG00000222698	ENSPTRG00000036316
ENSG00000287309	
ENSG00000277611	
ENSG00000199515	ENSPTRG00000025895
ENSG00000252859	ENSPTRG00000037209
ENSG00000234244	
ENSG00000274552	ENSPTRG00000051382
ENSG00000240186	ENSPTRG00000042222
ENSG00000200057	ENSPTRG00000046647
ENSG00000226143	
ENSG00000239547	ENSPTRG00000039286
ENSG00000286958	
ENSG00000284015	
ENSG00000282876	
ENSG00000201078	ENSPTRG00000025419
ENSG00000234335	
ENSG00000231467	
ENSG00000101052	ENSPTRG00000013509
ENSG00000198610	ENSPTRG00000023153
ENSG00000230120	
ENSG00000275656	
ENSG00000254127	
ENSG00000242082	
ENSG00000214076	
ENSG00000273325	
ENSG00000234626	
ENSG00000128276	ENSPTRG00000014286
ENSG00000215467	
ENSG00000101057	ENSPTRG00000013510
ENSG00000271093	
ENSG00000244155	
ENSG00000205853	
ENSG00000276527	
ENSG00000276672	
ENSG00000147166	ENSPTRG00000022012
ENSG00000234650	
ENSG00000277297	
ENSG00000226619	
ENSG00000204801	
ENSG00000215417	
ENSG00000240498	
ENSG00000236860	
ENSG00000272046	
ENSG00000285929	
ENSG00000274331	
ENSG00000215037	
ENSG00000236463	
ENSG00000260704	
ENSG00000274617	
ENSG00000234091	
ENSG00000274170	ENSPTRG00000047779
ENSG00000225316	
ENSG00000279212	
ENSG00000230736	
ENSG00000243519	
ENSG00000204740	ENSPTRG00000029925
ENSG00000279393	
ENSG00000241954	
ENSG00000233905	
ENSG00000230474	
ENSG00000232218	
ENSG00000283554	
ENSG00000124196	
ENSG00000100220	ENSPTRG00000014287
ENSG00000224208	
ENSG00000224933	
ENSG00000213706	
ENSG00000253491	
ENSG00000150907	ENSPTRG00000005806
ENSG00000275975	
ENSG00000173335	ENSPTRG00000013326
ENSG00000253458	
ENSG00000229601	
ENSG00000259230	
ENSG00000213018	
ENSG00000199751	ENSPTRG00000044333
ENSG00000243468	
ENSG00000232388	
ENSG00000259789	
ENSG00000215120	
ENSG00000100739	ENSPTRG00000030674
ENSG00000147162	ENSPTRG00000049301
ENSG00000231222	
ENSG00000224418	
ENSG00000226240	
ENSG00000101307	
ENSG00000154723	ENSPTRG00000013809
ENSG00000253755	
ENSG00000136152	ENSPTRG00000005847
ENSG00000234648	
ENSG00000232624	
ENSG00000175785	ENSPTRG00000006666
ENSG00000211958	
ENSG00000253957	
ENSG00000258379	
ENSG00000234217	
ENSG00000259508	
ENSG00000278720	
ENSG00000232525	
ENSG00000285859	
ENSG00000235256	
ENSG00000258593	
ENSG00000197919	ENSPTRG00000043432
ENSG00000197919	ENSPTRG00000050673
ENSG00000259161	
ENSG00000148488	ENSPTRG00000002330
ENSG00000230207	
ENSG00000258904	
ENSG00000170779	ENSPTRG00000047801
ENSG00000196092	ENSPTRG00000020936
ENSG00000253359	
ENSG00000287265	
ENSG00000272465	
ENSG00000234167	
ENSG00000112699	ENSPTRG00000017663
ENSG00000125879	ENSPTRG00000013272
ENSG00000136750	ENSPTRG00000002372
ENSG00000128245	ENSPTRG00000014281
ENSG00000128245	ENSPTRG00000046963
ENSG00000234551	
ENSG00000140105	ENSPTRG00000006720
ENSG00000271386	
ENSG00000235306	
ENSG00000227714	
ENSG00000233379	
ENSG00000271303	ENSPTRG00000049586
ENSG00000136141	ENSPTRG00000005856
ENSG00000227519	
ENSG00000240647	ENSPTRG00000051276
ENSG00000240647	ENSPTRG00000042036
ENSG00000125821	
ENSG00000128254	
ENSG00000237338	
ENSG00000160284	ENSPTRG00000014016
ENSG00000230203	
ENSG00000128203	ENSPTRG00000014193
ENSG00000228404	
ENSG00000160285	ENSPTRG00000014017
ENSG00000100104	ENSPTRG00000014195
ENSG00000130703	ENSPTRG00000013703
ENSG00000112685	ENSPTRG00000017657
ENSG00000186810	ENSPTRG00000022018
ENSG00000100109	ENSPTRG00000014196
ENSG00000155962	ENSPTRG00000043026
ENSG00000155962	ENSPTRG00000022462
ENSG00000229546	
ENSG00000232849	
ENSG00000225008	
ENSG00000152749	ENSPTRG00000048877
ENSG00000228986	
ENSG00000230491	
ENSG00000224216	
ENSG00000230578	
ENSG00000221190	ENSPTRG00000049268
ENSG00000221190	ENSPTRG00000043121
ENSG00000221190	ENSPTRG00000051909
ENSG00000221603	ENSPTRG00000049268
ENSG00000221603	ENSPTRG00000043121
ENSG00000221603	ENSPTRG00000051909
ENSG00000277745	ENSPTRG00000046462
ENSG00000277745	ENSPTRG00000052848
ENSG00000277745	ENSPTRG00000044564
ENSG00000214182	
ENSG00000224533	
ENSG00000224419	
ENSG00000237924	
ENSG00000284679	
ENSG00000225393	
ENSG00000230390	
ENSG00000224347	
ENSG00000185973	ENSPTRG00000045691
ENSG00000285699	
ENSG00000237082	
ENSG00000150051	ENSPTRG00000002385
ENSG00000139496	ENSPTRG00000005719
ENSG00000168939	ENSPTRG00000048381
ENSG00000237801	
ENSG00000237040	
ENSG00000124333	ENSPTRG00000046127
ENSG00000281809	
ENSG00000219375	
ENSG00000242753	
ENSG00000270174	
ENSG00000261730	
ENSG00000217078	
ENSG00000185904	
ENSG00000280423	
ENSG00000176515	
ENSG00000216359	
ENSG00000238158	
ENSG00000236086	
ENSG00000287903	
ENSG00000233068	
ENSG00000263761	ENSPTRG00000047749
ENSG00000137265	ENSPTRG00000017656
ENSG00000231245	
ENSG00000229327	
ENSG00000099251	
ENSG00000128294	ENSPTRG00000014197
ENSG00000228410	
ENSG00000223484	
ENSG00000270726	
ENSG00000185203	
ENSG00000234005	
ENSG00000286544	
ENSG00000227159	
ENSG00000229011	
ENSG00000214823	
ENSG00000102076	
ENSG00000285228	
ENSG00000227611	
ENSG00000272515	
ENSG00000232217	
ENSG00000102543	ENSPTRG00000005871
ENSG00000223901	
ENSG00000270504	
ENSG00000287626	
ENSG00000215424	
ENSG00000286368	
ENSG00000234763	
ENSG00000169126	ENSPTRG00000002386
ENSG00000277008	
ENSG00000218577	
ENSG00000145945	
ENSG00000268221	ENSPTRG00000022427
ENSG00000221760	
ENSG00000213707	
ENSG00000286326	
ENSG00000219712	
ENSG00000271897	
ENSG00000100122	ENSPTRG00000014199
ENSG00000287593	
ENSG00000230631	
ENSG00000225775	
ENSG00000228137	
ENSG00000124802	ENSPTRG00000017709
ENSG00000239415	
ENSG00000238025	
ENSG00000233528	
ENSG00000274962	
ENSG00000281721	
ENSG00000160282	
ENSG00000277914	
ENSG00000277009	
ENSG00000269433	ENSPTRG00000022427
ENSG00000196431	ENSPTRG00000024105
ENSG00000125257	ENSPTRG00000005971
ENSG00000278057	ENSPTRG00000022426
ENSG00000271727	
ENSG00000252412	ENSPTRG00000037361
ENSG00000217239	
ENSG00000287236	
ENSG00000007350	ENSPTRG00000022429
ENSG00000217181	
ENSG00000217929	
ENSG00000100385	ENSPTRG00000014328
ENSG00000188428	ENSPTRG00000048795
ENSG00000288548	
ENSG00000220472	
ENSG00000287614	
ENSG00000226673	
ENSG00000267028	
ENSG00000264571	ENSPTRG00000041696
ENSG00000267402	
ENSG00000218643	
ENSG00000242320	
ENSG00000233064	
ENSG00000267325	
ENSG00000214027	
ENSG00000220920	
ENSG00000286810	
ENSG00000234541	
ENSG00000181355	
ENSG00000267172	
ENSG00000077943	ENSPTRG00000002321
ENSG00000263677	
ENSG00000235237	
ENSG00000231830	
ENSG00000159267	ENSPTRG00000013895
ENSG00000265369	
ENSG00000133466	ENSPTRG00000044577
ENSG00000285018	
ENSG00000280195	
ENSG00000275900	ENSPTRG00000024468
ENSG00000207165	ENSPTRG00000031799
ENSG00000263382	
ENSG00000266184	
ENSG00000171885	ENSPTRG00000009936
ENSG00000102125	ENSPTRG00000022434
ENSG00000197381	ENSPTRG00000013997
ENSG00000258807	
ENSG00000278195	ENSPTRG00000029436
ENSG00000187621	
ENSG00000226233	
ENSG00000270762	
ENSG00000230720	
ENSG00000228882	
ENSG00000128340	ENSPTRG00000047213
ENSG00000223984	
ENSG00000235637	
ENSG00000234973	
ENSG00000233867	
ENSG00000287402	
ENSG00000148482	ENSPTRG00000002338
ENSG00000101074	ENSPTRG00000013517
ENSG00000258959	
ENSG00000211952	ENSPTRG00000048518
ENSG00000101294	ENSPTRG00000050703
ENSG00000101294	ENSPTRG00000013356
ENSG00000258404	
ENSG00000253325	
ENSG00000254215	
ENSG00000211947	ENSPTRG00000046374
ENSG00000218073	
ENSG00000253482	
ENSG00000263667	
ENSG00000267743	
ENSG00000258560	
ENSG00000258672	
ENSG00000282639	ENSPTRG00000040254
ENSG00000267504	
ENSG00000258793	
ENSG00000275553	ENSPTRG00000041809
ENSG00000216360	
ENSG00000283607	
ENSG00000220517	
ENSG00000235785	
ENSG00000277837	
ENSG00000205269	ENSPTRG00000029856
ENSG00000089902	ENSPTRG00000006744
ENSG00000119547	ENSPTRG00000010044
ENSG00000260455	
ENSG00000286933	
ENSG00000226808	
ENSG00000217135	
ENSG00000278703	
ENSG00000260673	
ENSG00000286324	
ENSG00000187045	ENSPTRG00000014327
ENSG00000233814	
ENSG00000237238	
ENSG00000134440	ENSPTRG00000010047
ENSG00000228412	
ENSG00000125385	
ENSG00000204778	
ENSG00000229156	
ENSG00000224935	
ENSG00000225947	
ENSG00000233242	
ENSG00000172014	ENSPTRG00000012453
ENSG00000231009	
ENSG00000254046	
ENSG00000224034	
ENSG00000259059	
ENSG00000243349	
ENSG00000258748	
ENSG00000211957	
ENSG00000228339	
ENSG00000259096	
ENSG00000228702	
ENSG00000227729	ENSPTRG00000047159
ENSG00000254929	
ENSG00000211943	ENSPTRG00000046896
ENSG00000211943	ENSPTRG00000044091
ENSG00000217385	
ENSG00000287293	
ENSG00000131323	ENSPTRG00000006746
ENSG00000280989	
ENSG00000172671	ENSPTRG00000002460
ENSG00000262400	
ENSG00000271888	
ENSG00000265818	
ENSG00000228718	
ENSG00000227353	
ENSG00000236604	
ENSG00000235707	
ENSG00000232234	
ENSG00000234042	
ENSG00000236184	
ENSG00000283982	
ENSG00000214975	
ENSG00000083520	ENSPTRG00000005926
ENSG00000238221	
ENSG00000216364	
ENSG00000147894	ENSPTRG00000020839
ENSG00000219681	
ENSG00000183674	
ENSG00000165097	ENSPTRG00000017757
ENSG00000267787	
ENSG00000081923	ENSPTRG00000010048
ENSG00000264404	
ENSG00000213140	
ENSG00000254326	
ENSG00000287991	
ENSG00000229605	
ENSG00000166183	ENSPTRG00000006766
ENSG00000095777	ENSPTRG00000002371
ENSG00000285578	
ENSG00000146109	ENSPTRG00000017836
ENSG00000275390	
ENSG00000244362	
ENSG00000217379	
ENSG00000270691	
ENSG00000221398	ENSPTRG00000034940
ENSG00000259040	ENSPTRG00000048795
ENSG00000156052	ENSPTRG00000021043
ENSG00000180509	ENSPTRG00000013880
ENSG00000286512	
ENSG00000218512	
ENSG00000219294	
ENSG00000153162	ENSPTRG00000017705
ENSG00000202159	ENSPTRG00000031795
ENSG00000231544	
ENSG00000267209	
ENSG00000235028	
ENSG00000267675	
ENSG00000284440	ENSPTRG00000027707
ENSG00000219992	
ENSG00000207778	
ENSG00000276403	
ENSG00000225085	
ENSG00000286277	
ENSG00000142156	
ENSG00000198796	ENSPTRG00000010052
ENSG00000287966	
ENSG00000165092	ENSPTRG00000021023
ENSG00000239264	ENSPTRG00000017708
ENSG00000230712	
ENSG00000259163	
ENSG00000101098	ENSPTRG00000013528
ENSG00000253240	
ENSG00000128262	
ENSG00000229287	
ENSG00000226317	
ENSG00000036530	ENSPTRG00000006713
ENSG00000271395	
ENSG00000203879	ENSPTRG00000028169
ENSG00000227983	
ENSG00000287456	
ENSG00000277863	
ENSG00000274354	
ENSG00000225098	
ENSG00000133103	ENSPTRG00000005805
ENSG00000267257	
ENSG00000267579	
ENSG00000252284	ENSPTRG00000036903
ENSG00000239659	
ENSG00000275418	
ENSG00000267226	
ENSG00000231133	
ENSG00000215464	
ENSG00000172175	ENSPTRG00000010053
ENSG00000234427	
ENSG00000287138	
ENSG00000271245	
ENSG00000287359	
ENSG00000274915	
ENSG00000225978	
ENSG00000181315	ENSPTRG00000052608
ENSG00000287324	
ENSG00000100014	ENSPTRG00000014172
ENSG00000260416	
ENSG00000286628	
ENSG00000207598	ENSPTRG00000051586
ENSG00000149658	ENSPTRG00000013730
ENSG00000223368	
ENSG00000228781	
ENSG00000230245	
ENSG00000231212	
ENSG00000229311	
ENSG00000223421	
ENSG00000216829	
ENSG00000270954	
ENSG00000273821	
ENSG00000229896	
ENSG00000229422	
ENSG00000101197	ENSPTRG00000013731
ENSG00000228557	
ENSG00000270477	
ENSG00000280077	
ENSG00000233656	
ENSG00000203321	
ENSG00000205927	ENSPTRG00000051353
ENSG00000205927	ENSPTRG00000047986
ENSG00000155621	ENSPTRG00000021018
ENSG00000260286	ENSPTRG00000050857
ENSG00000258774	
ENSG00000259067	
ENSG00000218476	
ENSG00000253441	
ENSG00000223623	
ENSG00000232539	
ENSG00000216762	
ENSG00000112273	
ENSG00000184221	ENSPTRG00000046566
ENSG00000184221	ENSPTRG00000051983
ENSG00000283480	
ENSG00000229401	
ENSG00000100600	ENSPTRG00000006655
ENSG00000216754	
ENSG00000217408	
ENSG00000226527	
ENSG00000227395	
ENSG00000164379	ENSPTRG00000029883
ENSG00000229109	
ENSG00000165511	
ENSG00000260137	
ENSG00000226433	
ENSG00000274242	
ENSG00000287355	
ENSG00000287925	
ENSG00000180537	ENSPTRG00000045372
ENSG00000225380	
ENSG00000229086	
ENSG00000260995	
ENSG00000071859	ENSPTRG00000022437
ENSG00000223841	
ENSG00000102738	ENSPTRG00000005808
ENSG00000237913	
ENSG00000224920	
ENSG00000235197	
ENSG00000148450	ENSPTRG00000029920
ENSG00000159110	ENSPTRG00000050391
ENSG00000159110	ENSPTRG00000013865
ENSG00000268234	
ENSG00000266463	
ENSG00000197506	ENSPTRG00000023914
ENSG00000101198	ENSPTRG00000013732
ENSG00000235221	
ENSG00000235984	
ENSG00000216368	
ENSG00000287613	
ENSG00000102802	ENSPTRG00000005758
ENSG00000272463	
ENSG00000226576	
ENSG00000286590	
ENSG00000256574	ENSPTRG00000002457
ENSG00000124787	ENSPTRG00000017690
ENSG00000228547	
ENSG00000230731	
ENSG00000233261	
ENSG00000279695	
ENSG00000232225	
ENSG00000215184	
ENSG00000182632	
ENSG00000274718	
ENSG00000229857	
ENSG00000134871	ENSPTRG00000006032
ENSG00000224025	
ENSG00000219149	
ENSG00000204612	ENSPTRG00000029242
ENSG00000276350	
ENSG00000130827	ENSPTRG00000022438
ENSG00000154330	ENSPTRG00000020999
ENSG00000154330	ENSPTRG00000043500
ENSG00000275620	
ENSG00000267476	
ENSG00000266946	
ENSG00000237936	
ENSG00000267705	
ENSG00000101199	ENSPTRG00000013733
ENSG00000267501	
ENSG00000168267	ENSPTRG00000048651
ENSG00000201598	ENSPTRG00000025158
ENSG00000267593	
ENSG00000199713	ENSPTRG00000027282
ENSG00000251870	
ENSG00000224367	
ENSG00000099256	ENSPTRG00000002366
ENSG00000258555	
ENSG00000285580	
ENSG00000235448	
ENSG00000267215	
ENSG00000135069	ENSPTRG00000021045
ENSG00000128271	ENSPTRG00000014173
ENSG00000217566	
ENSG00000232947	
ENSG00000287382	
ENSG00000153391	ENSPTRG00000009971
ENSG00000124795	ENSPTRG00000017758
ENSG00000157765	ENSPTRG00000015965
ENSG00000102178	ENSPTRG00000022440
ENSG00000152457	ENSPTRG00000002314
ENSG00000178803	
ENSG00000276204	
ENSG00000126903	ENSPTRG00000051548
ENSG00000233651	
ENSG00000231248	
ENSG00000233926	
ENSG00000234451	
ENSG00000277213	
ENSG00000279965	
ENSG00000286823	
ENSG00000236176	
ENSG00000279706	
ENSG00000229175	
ENSG00000264484	ENSPTRG00000041782
ENSG00000148057	
ENSG00000261773	
ENSG00000100024	ENSPTRG00000014174
ENSG00000160211	ENSPTRG00000042671
ENSG00000160211	ENSPTRG00000022443
ENSG00000229609	
ENSG00000173482	ENSPTRG00000009851
ENSG00000215418	
ENSG00000237849	
ENSG00000229665	
ENSG00000249624	ENSPTRG00000013866
ENSG00000249624	ENSPTRG00000049058
ENSG00000261447	
ENSG00000133121	ENSPTRG00000005773
ENSG00000276500	
ENSG00000234424	
ENSG00000176115	
ENSG00000260412	
ENSG00000243646	ENSPTRG00000013866
ENSG00000243646	ENSPTRG00000049058
ENSG00000228430	
ENSG00000258735	
ENSG00000090061	ENSPTRG00000006709
ENSG00000228923	
ENSG00000100028	ENSPTRG00000014176
ENSG00000250927	
ENSG00000248545	
ENSG00000237904	
ENSG00000243920	
ENSG00000165105	ENSPTRG00000021052
ENSG00000224843	
ENSG00000198155	
ENSG00000142166	ENSPTRG00000013867
ENSG00000142166	ENSPTRG00000052158
ENSG00000162840	
ENSG00000286070	ENSPTRG00000014176
ENSG00000275959	
ENSG00000249729	
ENSG00000109181	ENSPTRG00000043598
ENSG00000235570	
ENSG00000079689	ENSPTRG00000017788
ENSG00000236825	
ENSG00000248837	
ENSG00000106733	ENSPTRG00000021030
ENSG00000178026	ENSPTRG00000014178
ENSG00000140104	ENSPTRG00000006781
ENSG00000283408	
ENSG00000279245	
ENSG00000286785	
ENSG00000273041	
ENSG00000232155	
ENSG00000228464	
ENSG00000231388	
ENSG00000236160	
ENSG00000226501	
ENSG00000216938	
ENSG00000236683	
ENSG00000160180	ENSPTRG00000013939
ENSG00000252491	ENSPTRG00000038642
ENSG00000283446	
ENSG00000285759	
ENSG00000250125	
ENSG00000100031	ENSPTRG00000014177
ENSG00000286633	
ENSG00000276391	
ENSG00000235461	
ENSG00000079691	ENSPTRG00000017787
ENSG00000185437	ENSPTRG00000013917
ENSG00000147180	ENSPTRG00000022069
ENSG00000236376	
ENSG00000237529	
ENSG00000288073	
ENSG00000233273	
ENSG00000250078	
ENSG00000226134	
ENSG00000137054	ENSPTRG00000020944
ENSG00000251055	
ENSG00000229443	
ENSG00000249170	
ENSG00000286321	
ENSG00000285672	
ENSG00000251048	
ENSG00000183576	ENSPTRG00000006708
ENSG00000285684	
ENSG00000248505	
ENSG00000283361	
ENSG00000230668	
ENSG00000226280	
ENSG00000233710	
ENSG00000223543	
ENSG00000234201	
ENSG00000234267	
ENSG00000123570	ENSPTRG00000028227
ENSG00000249212	
ENSG00000180610	
ENSG00000223460	
ENSG00000222419	
ENSG00000287546	
ENSG00000231787	
ENSG00000276298	
ENSG00000272329	
ENSG00000234345	
ENSG00000174125	
ENSG00000158427	
ENSG00000236240	
ENSG00000287438	
ENSG00000229788	
ENSG00000237164	
ENSG00000217686	
ENSG00000282997	
ENSG00000184564	ENSPTRG00000005955
ENSG00000166351	ENSPTRG00000006815
ENSG00000286843	
ENSG00000232885	
ENSG00000235366	
ENSG00000232204	
ENSG00000287734	
ENSG00000230312	
ENSG00000229423	
ENSG00000227067	
ENSG00000235946	
ENSG00000243319	
ENSG00000269226	
ENSG00000224356	
ENSG00000282840	
ENSG00000223418	
ENSG00000173597	ENSPTRG00000016117
ENSG00000184226	ENSPTRG00000005922
ENSG00000267559	
ENSG00000276412	
ENSG00000148082	ENSPTRG00000045506
ENSG00000177398	ENSPTRG00000013936
ENSG00000223677	
ENSG00000229313	
ENSG00000230873	ENSPTRG00000048465
ENSG00000005302	ENSPTRG00000021662
ENSG00000237425	
ENSG00000213972	
ENSG00000218020	
ENSG00000233457	
ENSG00000220748	
ENSG00000228046	
ENSG00000248256	
ENSG00000227638	
ENSG00000241549	
ENSG00000287212	
ENSG00000178343	ENSPTRG00000016016
ENSG00000224106	
ENSG00000226620	
ENSG00000135052	ENSPTRG00000021072
ENSG00000163683	ENSPTRG00000039494
ENSG00000163683	ENSPTRG00000048386
ENSG00000231811	
ENSG00000154655	ENSPTRG00000009845
ENSG00000231662	
ENSG00000271978	
ENSG00000213916	
ENSG00000236336	
