Gene stable ID	Cow gene stable ID
ENSG00000232314	
ENSG00000157379	ENSBTAG00000010234
ENSG00000230223	
ENSG00000186191	ENSBTAG00000038412
ENSG00000102572	ENSBTAG00000032234
ENSG00000247516	
ENSG00000257808	
ENSG00000188646	
ENSG00000260470	
ENSG00000255652	
ENSG00000249830	
ENSG00000248311	
ENSG00000250974	
ENSG00000175215	ENSBTAG00000016508
ENSG00000233497	
ENSG00000254420	
ENSG00000235554	
ENSG00000245148	
ENSG00000249201	
ENSG00000250390	
ENSG00000189423	
ENSG00000287245	
ENSG00000255014	
ENSG00000224776	
ENSG00000270969	
ENSG00000204449	
ENSG00000179101	
ENSG00000183654	ENSBTAG00000037576
ENSG00000228543	
ENSG00000232111	
ENSG00000282306	
ENSG00000282501	
ENSG00000266088	
ENSG00000282358	
ENSG00000282668	
ENSG00000282299	
ENSG00000253208	
ENSG00000282697	
ENSG00000282222	
ENSG00000174306	ENSBTAG00000017594
ENSG00000255128	
ENSG00000281955	
ENSG00000131471	ENSBTAG00000001041
ENSG00000131471	ENSBTAG00000030333
ENSG00000131471	ENSBTAG00000039321
ENSG00000281941	
ENSG00000196943	ENSBTAG00000010235
ENSG00000244113	
ENSG00000282300	
ENSG00000104219	ENSBTAG00000044194
ENSG00000255745	
ENSG00000145495	ENSBTAG00000003536
ENSG00000101849	ENSBTAG00000018112
ENSG00000166002	ENSBTAG00000033621
ENSG00000196935	ENSBTAG00000011892
ENSG00000173611	ENSBTAG00000015553
ENSG00000224279	
ENSG00000149313	ENSBTAG00000012279
ENSG00000149313	ENSBTAG00000024311
ENSG00000149313	ENSBTAG00000052263
ENSG00000230912	
ENSG00000263433	
ENSG00000287219	
ENSG00000176994	ENSBTAG00000017090
ENSG00000100216	ENSBTAG00000010157
ENSG00000188522	ENSBTAG00000003705
ENSG00000213394	
ENSG00000244657	
ENSG00000250305	ENSBTAG00000008950
ENSG00000270425	
ENSG00000277544	
ENSG00000255239	
ENSG00000234234	
ENSG00000218313	
ENSG00000100226	ENSBTAG00000010324
ENSG00000236389	
ENSG00000248919	ENSBTAG00000020440
ENSG00000217231	
ENSG00000216753	
ENSG00000149380	ENSBTAG00000006579
ENSG00000219463	
ENSG00000251258	
ENSG00000101850	ENSBTAG00000006472
ENSG00000277973	
ENSG00000141698	ENSBTAG00000011456
ENSG00000218351	
ENSG00000213906	ENSBTAG00000040056
ENSG00000180383	ENSBTAG00000031254
ENSG00000160862	ENSBTAG00000026236
ENSG00000101440	ENSBTAG00000034077
ENSG00000213903	ENSBTAG00000010238
ENSG00000096093	ENSBTAG00000017810
ENSG00000188512	
ENSG00000279949	
ENSG00000253665	
ENSG00000226744	
ENSG00000253875	
ENSG00000125522	ENSBTAG00000047704
ENSG00000286742	
ENSG00000272163	
ENSG00000235421	
ENSG00000285544	
ENSG00000172264	ENSBTAG00000048850
ENSG00000258973	
ENSG00000003987	ENSBTAG00000010372
ENSG00000235207	
ENSG00000198759	ENSBTAG00000017927
ENSG00000231859	
ENSG00000129465	ENSBTAG00000018422
ENSG00000238228	
ENSG00000242593	
ENSG00000274928	
ENSG00000229598	
ENSG00000154529	ENSBTAG00000006446
ENSG00000166896	ENSBTAG00000017543
ENSG00000244491	
ENSG00000230149	
ENSG00000233357	
ENSG00000283493	
ENSG00000199622	
ENSG00000273096	
ENSG00000225450	
ENSG00000176896	ENSBTAG00000051031
ENSG00000176896	ENSBTAG00000017945
ENSG00000176896	ENSBTAG00000021684
ENSG00000224322	
ENSG00000272669	
ENSG00000273076	
ENSG00000100197	ENSBTAG00000026501
ENSG00000100197	ENSBTAG00000026502
ENSG00000100197	ENSBTAG00000020815
ENSG00000237236	
ENSG00000123595	ENSBTAG00000010923
ENSG00000229982	
ENSG00000283290	ENSBTAG00000043188
ENSG00000283290	ENSBTAG00000051551
ENSG00000248704	
ENSG00000279655	
ENSG00000236748	
ENSG00000046651	ENSBTAG00000004461
ENSG00000225898	
ENSG00000257101	
ENSG00000232342	
ENSG00000254506	
ENSG00000058272	ENSBTAG00000014609
ENSG00000127995	ENSBTAG00000009109
ENSG00000183559	ENSBTAG00000010797
ENSG00000152558	ENSBTAG00000049233
ENSG00000100968	ENSBTAG00000006366
ENSG00000285669	
ENSG00000253974	
ENSG00000278761	
ENSG00000271670	
ENSG00000154473	ENSBTAG00000017913
ENSG00000284858	
ENSG00000279881	
ENSG00000169154	ENSBTAG00000016446
ENSG00000080845	ENSBTAG00000001741
ENSG00000080845	ENSBTAG00000050963
ENSG00000255580	
ENSG00000255483	
ENSG00000255903	
ENSG00000285568	
ENSG00000255245	ENSBTAG00000009828
ENSG00000286388	
ENSG00000266605	
ENSG00000232615	
ENSG00000265766	
ENSG00000230045	
ENSG00000153395	ENSBTAG00000000944
ENSG00000136161	ENSBTAG00000006647
ENSG00000266242	
ENSG00000279302	
ENSG00000253206	
ENSG00000183206	
ENSG00000168300	ENSBTAG00000017492
ENSG00000254844	
ENSG00000254944	
ENSG00000074201	ENSBTAG00000019930
ENSG00000074201	ENSBTAG00000049039
ENSG00000267124	
ENSG00000141934	ENSBTAG00000000717
ENSG00000271368	
ENSG00000211693	
ENSG00000223889	
ENSG00000173114	ENSBTAG00000004399
ENSG00000188263	ENSBTAG00000045808
ENSG00000147133	ENSBTAG00000006878
ENSG00000253903	
ENSG00000286862	
ENSG00000270255	
ENSG00000248611	
ENSG00000253569	
ENSG00000240669	
ENSG00000254491	
ENSG00000248729	
ENSG00000250865	
ENSG00000254156	
ENSG00000250131	
ENSG00000145491	ENSBTAG00000003539
ENSG00000138892	ENSBTAG00000011098
ENSG00000127920	ENSBTAG00000000820
ENSG00000248266	
ENSG00000104765	ENSBTAG00000021307
ENSG00000104765	ENSBTAG00000012132
ENSG00000249770	
ENSG00000121207	ENSBTAG00000017167
ENSG00000075223	ENSBTAG00000006138
ENSG00000200132	ENSBTAG00000043028
ENSG00000200132	ENSBTAG00000044987
ENSG00000200132	ENSBTAG00000043454
ENSG00000173546	ENSBTAG00000012219
ENSG00000265340	
ENSG00000266693	
ENSG00000264570	
ENSG00000273732	
ENSG00000276318	
ENSG00000100427	ENSBTAG00000021626
ENSG00000200645	ENSBTAG00000044877
ENSG00000200645	ENSBTAG00000043424
ENSG00000200645	ENSBTAG00000042467
ENSG00000265737	
ENSG00000228485	
ENSG00000148019	ENSBTAG00000020752
ENSG00000265499	
ENSG00000265786	
ENSG00000233409	
ENSG00000282535	
ENSG00000264061	
ENSG00000282458	
ENSG00000171566	ENSBTAG00000007234
ENSG00000175029	ENSBTAG00000003397
ENSG00000229586	
ENSG00000263618	
ENSG00000249994	
ENSG00000278535	ENSBTAG00000010297
ENSG00000279011	
ENSG00000266554	
ENSG00000250037	
ENSG00000286986	
ENSG00000260515	
ENSG00000125846	ENSBTAG00000004620
ENSG00000125846	ENSBTAG00000052347
ENSG00000278877	
ENSG00000103966	ENSBTAG00000006792
ENSG00000264301	
ENSG00000251250	
ENSG00000263821	
ENSG00000197766	ENSBTAG00000048122
ENSG00000279042	
ENSG00000249326	
ENSG00000266522	
ENSG00000147144	ENSBTAG00000002561
ENSG00000278923	
ENSG00000263635	
ENSG00000286815	
ENSG00000113430	ENSBTAG00000015907
ENSG00000149823	ENSBTAG00000015499
ENSG00000180777	
ENSG00000167173	ENSBTAG00000021021
ENSG00000280062	
ENSG00000260488	
ENSG00000099812	ENSBTAG00000020269
ENSG00000131482	ENSBTAG00000010184
ENSG00000140632	ENSBTAG00000001731
ENSG00000253455	
ENSG00000282591	
ENSG00000274719	
ENSG00000260274	
ENSG00000197892	ENSBTAG00000017232
ENSG00000106245	ENSBTAG00000020439
ENSG00000167196	ENSBTAG00000002833
ENSG00000282508	
ENSG00000242651	
ENSG00000108828	ENSBTAG00000007390
ENSG00000285653	
ENSG00000252680	
ENSG00000265564	
ENSG00000168454	ENSBTAG00000017276
ENSG00000196576	ENSBTAG00000014966
ENSG00000272799	
ENSG00000164118	ENSBTAG00000020055
ENSG00000101558	ENSBTAG00000017279
ENSG00000248126	
ENSG00000279818	
ENSG00000250730	
ENSG00000214546	
ENSG00000146802	ENSBTAG00000021967
ENSG00000248131	
ENSG00000149792	ENSBTAG00000005075
ENSG00000265833	
ENSG00000250001	
ENSG00000112902	ENSBTAG00000005021
ENSG00000243279	ENSBTAG00000002562
ENSG00000131748	ENSBTAG00000011729
ENSG00000288053	
ENSG00000150687	ENSBTAG00000015177
ENSG00000260070	
ENSG00000226212	
ENSG00000226770	
ENSG00000213438	
ENSG00000230468	
ENSG00000286295	
ENSG00000241324	
ENSG00000088899	ENSBTAG00000020454
ENSG00000214342	
ENSG00000196998	ENSBTAG00000002563
ENSG00000119965	ENSBTAG00000023846
ENSG00000119965	ENSBTAG00000023845
ENSG00000232445	
ENSG00000278991	
ENSG00000261384	
ENSG00000178235	ENSBTAG00000038168
ENSG00000229679	
ENSG00000112282	ENSBTAG00000012418
ENSG00000259474	
ENSG00000223138	
ENSG00000135269	ENSBTAG00000021204
ENSG00000283483	
ENSG00000166035	ENSBTAG00000005479
ENSG00000256091	
ENSG00000160172	
ENSG00000154864	ENSBTAG00000011171
ENSG00000154864	ENSBTAG00000053401
ENSG00000132965	ENSBTAG00000013201
ENSG00000168556	ENSBTAG00000047706
ENSG00000125895	ENSBTAG00000018418
ENSG00000254636	
ENSG00000282416	
ENSG00000266971	
ENSG00000248629	
ENSG00000132670	ENSBTAG00000011425
ENSG00000274177	
ENSG00000255502	
ENSG00000282137	
ENSG00000168843	ENSBTAG00000047595
ENSG00000107938	ENSBTAG00000009439
ENSG00000267792	
ENSG00000267159	
ENSG00000267310	
ENSG00000260289	
ENSG00000228607	ENSBTAG00000039149
ENSG00000253837	
ENSG00000254850	
ENSG00000282059	
ENSG00000254609	
ENSG00000286731	
ENSG00000253330	
ENSG00000172232	ENSBTAG00000045829
ENSG00000271022	
ENSG00000286849	
ENSG00000254509	
ENSG00000254165	
ENSG00000259780	
ENSG00000272375	
ENSG00000267077	
ENSG00000254033	
ENSG00000149212	ENSBTAG00000004034
ENSG00000260723	
ENSG00000253142	
ENSG00000250517	
ENSG00000263257	
ENSG00000253418	
ENSG00000102466	ENSBTAG00000052496
ENSG00000253654	
ENSG00000260003	
ENSG00000233109	
ENSG00000244361	
ENSG00000277647	
ENSG00000260342	
ENSG00000288108	
ENSG00000139626	ENSBTAG00000018993
ENSG00000168172	ENSBTAG00000007634
ENSG00000271980	
ENSG00000248951	
ENSG00000228645	
ENSG00000261430	
ENSG00000236978	
ENSG00000282051	
ENSG00000234304	
ENSG00000282339	
ENSG00000168101	ENSBTAG00000006590
ENSG00000205596	
ENSG00000282807	
ENSG00000230820	
ENSG00000223550	
ENSG00000145555	ENSBTAG00000020126
ENSG00000287011	
ENSG00000232032	
ENSG00000182111	
ENSG00000064687	
ENSG00000148090	ENSBTAG00000047649
ENSG00000148090	ENSBTAG00000049777
ENSG00000233607	
ENSG00000086289	ENSBTAG00000033197
ENSG00000048462	ENSBTAG00000049285
ENSG00000032742	ENSBTAG00000014286
ENSG00000227487	
ENSG00000260933	
ENSG00000261555	
ENSG00000245857	
ENSG00000260550	
ENSG00000243669	
ENSG00000263159	
ENSG00000241170	
ENSG00000287590	
ENSG00000135241	ENSBTAG00000024387
ENSG00000286693	
ENSG00000119125	ENSBTAG00000011545
ENSG00000255605	
ENSG00000223709	
ENSG00000089486	ENSBTAG00000018938
ENSG00000279793	
ENSG00000249479	
ENSG00000104613	ENSBTAG00000025003
ENSG00000255409	
ENSG00000249883	
ENSG00000256452	
ENSG00000251176	
ENSG00000270423	
ENSG00000285813	
ENSG00000250192	
ENSG00000256448	
ENSG00000249381	
ENSG00000254968	
ENSG00000287948	
ENSG00000259637	
ENSG00000250315	
ENSG00000255246	
ENSG00000071205	ENSBTAG00000002531
ENSG00000067221	ENSBTAG00000015772
ENSG00000166900	ENSBTAG00000012820
ENSG00000227484	
ENSG00000070413	ENSBTAG00000000429
ENSG00000253642	
ENSG00000164822	
ENSG00000106976	ENSBTAG00000011307
ENSG00000253813	
ENSG00000279753	
ENSG00000112335	ENSBTAG00000018801
ENSG00000286667	
ENSG00000102445	ENSBTAG00000013371
ENSG00000267073	
ENSG00000104671	ENSBTAG00000000744
ENSG00000244588	ENSBTAG00000001376
ENSG00000277879	
ENSG00000287358	
ENSG00000116017	ENSBTAG00000008607
ENSG00000245651	
ENSG00000278664	
ENSG00000254536	ENSBTAG00000018321
ENSG00000214940	
ENSG00000226428	
ENSG00000279725	
ENSG00000232031	
ENSG00000176769	
ENSG00000139291	ENSBTAG00000012272
ENSG00000224893	
ENSG00000236976	
ENSG00000174804	ENSBTAG00000040128
ENSG00000261216	
ENSG00000103489	ENSBTAG00000005523
ENSG00000109944	ENSBTAG00000013989
ENSG00000260907	
ENSG00000105854	ENSBTAG00000008361
ENSG00000266202	
ENSG00000214822	
ENSG00000146350	ENSBTAG00000009575
ENSG00000215378	
ENSG00000267059	ENSBTAG00000008692
ENSG00000256879	
ENSG00000223528	
ENSG00000257948	
ENSG00000275162	
ENSG00000276136	
ENSG00000257858	
ENSG00000256070	
ENSG00000005102	ENSBTAG00000015751
ENSG00000258077	
ENSG00000064932	ENSBTAG00000020780
ENSG00000198873	ENSBTAG00000007981
ENSG00000162104	ENSBTAG00000016629
ENSG00000221914	ENSBTAG00000018317
ENSG00000250398	
ENSG00000279444	
ENSG00000181359	
ENSG00000249924	
ENSG00000161638	ENSBTAG00000013745
ENSG00000259545	
ENSG00000280005	
ENSG00000251445	
ENSG00000249500	
ENSG00000261714	
ENSG00000124203	ENSBTAG00000011940
ENSG00000249819	
ENSG00000249411	
ENSG00000257797	
ENSG00000250034	
ENSG00000260483	
ENSG00000186642	ENSBTAG00000008419
ENSG00000287424	
ENSG00000259353	
ENSG00000174473	ENSBTAG00000035007
ENSG00000078699	ENSBTAG00000010131
ENSG00000078699	ENSBTAG00000055159
ENSG00000266448	
ENSG00000081014	ENSBTAG00000013616
ENSG00000223461	
ENSG00000272682	
ENSG00000231086	
ENSG00000067596	ENSBTAG00000008339
ENSG00000100056	ENSBTAG00000018534
ENSG00000228835	
ENSG00000203876	
ENSG00000243355	
ENSG00000263765	
ENSG00000272627	
ENSG00000233477	
ENSG00000263450	
ENSG00000119946	ENSBTAG00000011956
ENSG00000278974	
ENSG00000166960	ENSBTAG00000000138
ENSG00000129116	ENSBTAG00000001081
ENSG00000261691	
ENSG00000262516	
ENSG00000261123	
ENSG00000103381	ENSBTAG00000007142
ENSG00000279326	
ENSG00000226557	
ENSG00000226680	
ENSG00000278790	
ENSG00000237813	
ENSG00000227096	
ENSG00000224023	
ENSG00000218261	
ENSG00000243621	
ENSG00000146383	ENSBTAG00000052671
ENSG00000146383	ENSBTAG00000049448
ENSG00000146383	ENSBTAG00000052548
ENSG00000237064	
ENSG00000230943	
ENSG00000111058	ENSBTAG00000018694
ENSG00000103199	ENSBTAG00000037566
ENSG00000286088	
ENSG00000224506	
ENSG00000125247	ENSBTAG00000007066
ENSG00000206203	ENSBTAG00000048123
ENSG00000283265	
ENSG00000232805	
ENSG00000198225	ENSBTAG00000032651
ENSG00000198225	ENSBTAG00000048431
ENSG00000198225	ENSBTAG00000054596
ENSG00000270300	
ENSG00000287616	
ENSG00000063515	ENSBTAG00000047526
ENSG00000228484	
ENSG00000260924	
ENSG00000218596	
ENSG00000237499	
ENSG00000100075	ENSBTAG00000008528
ENSG00000280446	
ENSG00000270509	
ENSG00000287936	
ENSG00000075290	ENSBTAG00000012914
ENSG00000198523	ENSBTAG00000012931
ENSG00000219088	
ENSG00000135549	ENSBTAG00000004394
ENSG00000171490	ENSBTAG00000014588
ENSG00000183186	ENSBTAG00000047560
ENSG00000270778	
ENSG00000223455	
ENSG00000249396	
ENSG00000265763	
ENSG00000279653	
ENSG00000205922	ENSBTAG00000047578
ENSG00000250060	
ENSG00000240785	
ENSG00000271353	
ENSG00000127990	ENSBTAG00000021282
ENSG00000116032	ENSBTAG00000025597
ENSG00000263041	
ENSG00000250866	
ENSG00000245662	
ENSG00000228195	
ENSG00000278874	
ENSG00000277274	
ENSG00000242654	
ENSG00000276046	
ENSG00000250417	
ENSG00000250715	
ENSG00000273312	
ENSG00000232334	
ENSG00000280373	
ENSG00000227586	
ENSG00000248597	
ENSG00000266120	
ENSG00000182645	ENSBTAG00000032299
ENSG00000267340	
ENSG00000133398	ENSBTAG00000008130
ENSG00000170465	ENSBTAG00000039425
ENSG00000170465	ENSBTAG00000038033
ENSG00000170465	ENSBTAG00000040019
ENSG00000265881	
ENSG00000273734	
ENSG00000173805	ENSBTAG00000052414
ENSG00000282542	
ENSG00000275468	
ENSG00000266990	
ENSG00000148908	ENSBTAG00000002647
ENSG00000248968	
ENSG00000250814	
ENSG00000064666	ENSBTAG00000020764
ENSG00000111885	ENSBTAG00000024381
ENSG00000248699	
ENSG00000257557	
ENSG00000251168	
ENSG00000253390	
ENSG00000164237	ENSBTAG00000010801
ENSG00000237618	
ENSG00000226253	
ENSG00000217477	
ENSG00000168078	ENSBTAG00000021069
ENSG00000234474	
ENSG00000280007	
ENSG00000218213	
ENSG00000259459	
ENSG00000184979	ENSBTAG00000016661
ENSG00000216265	
ENSG00000232618	
ENSG00000175535	ENSBTAG00000032237
ENSG00000217488	
ENSG00000285331	
ENSG00000161800	ENSBTAG00000012784
ENSG00000235972	
ENSG00000226207	
ENSG00000248755	
ENSG00000248907	
ENSG00000223598	
ENSG00000249692	
ENSG00000217495	
ENSG00000250345	
ENSG00000287596	
ENSG00000288649	
ENSG00000214200	
ENSG00000248775	
ENSG00000228958	
ENSG00000279908	
ENSG00000047932	ENSBTAG00000016046
ENSG00000249367	
ENSG00000249486	
ENSG00000249731	
ENSG00000104043	ENSBTAG00000011936
ENSG00000164303	ENSBTAG00000011573
ENSG00000250761	
ENSG00000265337	
ENSG00000286441	
ENSG00000251196	
ENSG00000125686	ENSBTAG00000013236
ENSG00000284283	ENSBTAG00000049518
ENSG00000284283	ENSBTAG00000049990
ENSG00000284283	ENSBTAG00000048368
ENSG00000284283	ENSBTAG00000053920
ENSG00000284283	ENSBTAG00000055246
ENSG00000284283	ENSBTAG00000051411
ENSG00000284283	ENSBTAG00000054794
ENSG00000284283	ENSBTAG00000049086
ENSG00000271998	
ENSG00000248766	
ENSG00000248994	
ENSG00000087460	ENSBTAG00000052413
ENSG00000185737	ENSBTAG00000009587
ENSG00000249951	
ENSG00000251452	
ENSG00000248388	
ENSG00000245112	
ENSG00000250386	
ENSG00000182552	ENSBTAG00000003081
ENSG00000287522	
ENSG00000272324	
ENSG00000275927	
ENSG00000271609	
ENSG00000279450	
ENSG00000187979	
ENSG00000185296	
ENSG00000261090	
ENSG00000288002	
ENSG00000279264	
ENSG00000276160	
ENSG00000260017	
ENSG00000262185	
ENSG00000274044	
ENSG00000124275	ENSBTAG00000009401
ENSG00000241641	
ENSG00000273956	
ENSG00000260574	
ENSG00000283213	
ENSG00000261612	
ENSG00000155111	ENSBTAG00000007288
ENSG00000219027	
ENSG00000175604	
ENSG00000103342	ENSBTAG00000003577
ENSG00000249513	
ENSG00000276874	
ENSG00000251195	
ENSG00000275060	
ENSG00000249004	
ENSG00000253354	
ENSG00000280241	
ENSG00000183785	ENSBTAG00000018530
ENSG00000254091	
ENSG00000271646	
ENSG00000253356	
ENSG00000287144	
ENSG00000254013	
ENSG00000251433	
ENSG00000242318	
ENSG00000249609	
ENSG00000148704	ENSBTAG00000013875
ENSG00000197217	ENSBTAG00000006768
ENSG00000249096	
ENSG00000165863	ENSBTAG00000013763
ENSG00000288156	
ENSG00000267443	
ENSG00000279775	
ENSG00000141753	ENSBTAG00000008611
ENSG00000133106	ENSBTAG00000019054
ENSG00000104953	ENSBTAG00000001152
ENSG00000164168	ENSBTAG00000010376
ENSG00000184058	ENSBTAG00000048862
ENSG00000234811	
ENSG00000282875	
ENSG00000237417	
ENSG00000167216	ENSBTAG00000019331
ENSG00000272841	
ENSG00000108700	ENSBTAG00000014113
ENSG00000231426	
ENSG00000198825	ENSBTAG00000021801
ENSG00000286589	
ENSG00000263369	
ENSG00000233110	
ENSG00000251550	
ENSG00000240074	
ENSG00000250626	
ENSG00000264435	
ENSG00000266677	
ENSG00000250726	
ENSG00000168216	ENSBTAG00000016164
ENSG00000250839	
ENSG00000266527	
ENSG00000249386	
ENSG00000287730	
ENSG00000266853	
ENSG00000281627	
ENSG00000108861	
ENSG00000164136	ENSBTAG00000018200
ENSG00000261303	
ENSG00000264422	
ENSG00000182271	ENSBTAG00000002609
ENSG00000166963	ENSBTAG00000014001
ENSG00000272024	
ENSG00000254724	
ENSG00000239900	ENSBTAG00000000077
ENSG00000176136	ENSBTAG00000009143
ENSG00000264296	
ENSG00000182601	ENSBTAG00000053313
ENSG00000134046	ENSBTAG00000037457
ENSG00000259293	
ENSG00000129038	ENSBTAG00000009086
ENSG00000287486	
ENSG00000164808	ENSBTAG00000044106
ENSG00000249688	
ENSG00000126581	ENSBTAG00000019914
ENSG00000215217	ENSBTAG00000055034
ENSG00000140983	ENSBTAG00000004551
ENSG00000099864	ENSBTAG00000019771
ENSG00000250716	
ENSG00000213430	
ENSG00000274403	
ENSG00000259268	
ENSG00000246016	
ENSG00000275733	
ENSG00000279033	
ENSG00000249781	
ENSG00000103742	ENSBTAG00000006440
ENSG00000251568	
ENSG00000207233	ENSBTAG00000043395
ENSG00000249166	
ENSG00000277324	
ENSG00000279755	
ENSG00000145569	ENSBTAG00000000672
ENSG00000215760	
ENSG00000101751	ENSBTAG00000009129
ENSG00000244021	
ENSG00000095485	ENSBTAG00000007594
ENSG00000248376	
ENSG00000249955	
ENSG00000248305	
ENSG00000273639	
ENSG00000248330	
ENSG00000249462	
ENSG00000127863	ENSBTAG00000018300
ENSG00000168491	
ENSG00000100888	ENSBTAG00000020422
ENSG00000251371	
ENSG00000250808	
ENSG00000250088	
ENSG00000251112	
ENSG00000250600	
ENSG00000279075	
ENSG00000288549	
ENSG00000242747	
ENSG00000260870	
ENSG00000250453	
ENSG00000280639	
ENSG00000282393	
ENSG00000271892	
ENSG00000281379	
ENSG00000140297	ENSBTAG00000009443
ENSG00000249191	
ENSG00000177291	ENSBTAG00000003640
ENSG00000249053	
ENSG00000260981	
ENSG00000165832	ENSBTAG00000012955
ENSG00000272575	
ENSG00000198858	ENSBTAG00000046406
ENSG00000113569	ENSBTAG00000002458
ENSG00000137714	ENSBTAG00000011793
ENSG00000229418	
ENSG00000215002	
ENSG00000255299	
ENSG00000148700	ENSBTAG00000003265
ENSG00000243777	
ENSG00000261489	
ENSG00000167941	ENSBTAG00000053970
ENSG00000277790	
ENSG00000117906	ENSBTAG00000015780
ENSG00000249753	
ENSG00000137699	ENSBTAG00000009419
ENSG00000257905	
ENSG00000257475	
ENSG00000108379	ENSBTAG00000016012
ENSG00000213270	
ENSG00000257830	
ENSG00000255970	
ENSG00000257308	
ENSG00000258320	
ENSG00000258088	
ENSG00000167779	ENSBTAG00000021467
ENSG00000237888	
ENSG00000266111	
ENSG00000266718	
ENSG00000287216	
ENSG00000281720	
ENSG00000265788	
ENSG00000286494	
ENSG00000248770	
ENSG00000249627	
ENSG00000273180	
ENSG00000287083	
ENSG00000235149	
ENSG00000168310	ENSBTAG00000010002
ENSG00000267681	
ENSG00000166845	ENSBTAG00000008169
ENSG00000099817	ENSBTAG00000020776
ENSG00000259928	
ENSG00000214708	
ENSG00000224821	
ENSG00000108830	ENSBTAG00000007393
ENSG00000277443	ENSBTAG00000002082
ENSG00000232814	
ENSG00000220960	
ENSG00000172594	ENSBTAG00000021587
ENSG00000139832	ENSBTAG00000049416
ENSG00000175906	ENSBTAG00000016847
ENSG00000286043	
ENSG00000172867	ENSBTAG00000039261
ENSG00000260152	
ENSG00000259547	
ENSG00000176563	ENSBTAG00000019912
ENSG00000275880	
ENSG00000261820	
ENSG00000259622	
ENSG00000259362	
ENSG00000248540	
ENSG00000218424	
ENSG00000259740	
ENSG00000134905	ENSBTAG00000011471
ENSG00000237472	
ENSG00000258214	
ENSG00000112406	ENSBTAG00000024595
ENSG00000223679	
ENSG00000185088	ENSBTAG00000012898
ENSG00000100218	ENSBTAG00000036113
ENSG00000111602	ENSBTAG00000020459
ENSG00000213133	
ENSG00000239704	ENSBTAG00000031084
ENSG00000214604	
ENSG00000218965	
ENSG00000219298	
ENSG00000055208	ENSBTAG00000013454
ENSG00000283879	
ENSG00000266529	
ENSG00000170689	ENSBTAG00000054623
ENSG00000265443	
ENSG00000265916	
ENSG00000264655	
ENSG00000261821	
ENSG00000197566	ENSBTAG00000031071
ENSG00000213331	
ENSG00000128266	ENSBTAG00000047664
ENSG00000280757	
ENSG00000285253	ENSBTAG00000052391
ENSG00000173626	ENSBTAG00000033554
ENSG00000251418	
ENSG00000272784	
ENSG00000096968	
ENSG00000250725	
ENSG00000174448	ENSBTAG00000008168
ENSG00000272297	
ENSG00000104142	ENSBTAG00000011567
ENSG00000286292	
ENSG00000243775	
ENSG00000283438	
ENSG00000275635	
ENSG00000272744	
ENSG00000249901	
ENSG00000248206	
ENSG00000111834	ENSBTAG00000011890
ENSG00000186716	ENSBTAG00000020566
ENSG00000125910	ENSBTAG00000000381
ENSG00000227765	
ENSG00000164129	ENSBTAG00000038421
ENSG00000125912	ENSBTAG00000020759
ENSG00000146409	ENSBTAG00000015242
ENSG00000235530	
ENSG00000167968	ENSBTAG00000009964
