Gene stable ID	Dog gene stable ID
ENSG00000228666	
ENSG00000230433	
ENSG00000228078	
ENSG00000285508	
ENSG00000229646	
ENSG00000285571	
ENSG00000120549	ENSCAFG00845005972
ENSG00000285723	
ENSG00000235559	
ENSG00000228772	
ENSG00000178762	
ENSG00000101210	ENSCAFG00845021542
ENSG00000145990	ENSCAFG00845022141
ENSG00000100030	ENSCAFG00845026389
ENSG00000230795	
ENSG00000152954	ENSCAFG00845017860
ENSG00000253989	
ENSG00000232573	
ENSG00000258385	
ENSG00000177350	
ENSG00000197406	
ENSG00000270550	
ENSG00000258598	
ENSG00000230226	
ENSG00000155313	ENSCAFG00845023682
ENSG00000258802	
ENSG00000125534	ENSCAFG00845029446
ENSG00000125534	ENSCAFG00845021666
ENSG00000237346	
ENSG00000119714	ENSCAFG00845013607
ENSG00000274212	
ENSG00000242524	
ENSG00000225595	
ENSG00000220685	
ENSG00000285424	
ENSG00000008083	ENSCAFG00845023372
ENSG00000258716	
ENSG00000101213	
ENSG00000258699	
ENSG00000211895	ENSCAFG00845025041
ENSG00000211895	ENSCAFG00845016719
ENSG00000099956	ENSCAFG00845025724
ENSG00000258423	
ENSG00000273894	
ENSG00000275812	
ENSG00000282651	
ENSG00000125531	ENSCAFG00845017271
ENSG00000125531	ENSCAFG00845022015
ENSG00000287154	
ENSG00000258691	
ENSG00000079557	ENSCAFG00845005998
ENSG00000258512	
ENSG00000217030	
ENSG00000258869	
ENSG00000287002	
ENSG00000197977	ENSCAFG00845020568
ENSG00000168350	ENSCAFG00845004234
ENSG00000130589	ENSCAFG00845022080
ENSG00000197171	
ENSG00000152315	ENSCAFG00845012977
ENSG00000227911	
ENSG00000233424	
ENSG00000220868	
ENSG00000132950	ENSCAFG00845023715
ENSG00000217083	
ENSG00000232843	
ENSG00000239986	
ENSG00000254289	
ENSG00000224233	
ENSG00000236507	
ENSG00000254203	
ENSG00000243307	
ENSG00000227206	
ENSG00000258776	
ENSG00000272312	
ENSG00000250416	
ENSG00000107282	ENSCAFG00845000845
ENSG00000284656	
ENSG00000156136	ENSCAFG00845011496
ENSG00000230988	
ENSG00000204713	ENSCAFG00845017678
ENSG00000211951	ENSCAFG00845017827
ENSG00000279972	
ENSG00000227248	
ENSG00000231019	
ENSG00000238230	
ENSG00000286446	
ENSG00000224778	
ENSG00000042088	ENSCAFG00845012856
ENSG00000134444	ENSCAFG00845000036
ENSG00000132958	ENSCAFG00845023108
ENSG00000228375	
ENSG00000107165	ENSCAFG00845008780
ENSG00000216863	
ENSG00000224297	
ENSG00000204818	
ENSG00000156049	ENSCAFG00845009597
ENSG00000145309	ENSCAFG00845010615
ENSG00000223458	
ENSG00000182968	
ENSG00000250473	
ENSG00000287575	
ENSG00000185873	
ENSG00000175664	ENSCAFG00845021671
ENSG00000217805	
ENSG00000107372	ENSCAFG00845000056
ENSG00000220446	
ENSG00000218472	
ENSG00000285603	
ENSG00000218574	
ENSG00000227262	
ENSG00000125885	ENSCAFG00845027289
ENSG00000277661	
ENSG00000233009	
ENSG00000238257	
ENSG00000233036	
ENSG00000227840	
ENSG00000286385	
ENSG00000237961	
ENSG00000183640	ENSCAFG00845021773
ENSG00000233366	
ENSG00000285448	
ENSG00000236909	
ENSG00000250656	
ENSG00000229578	
ENSG00000233981	
ENSG00000274749	ENSCAFG00845021796
ENSG00000250819	
ENSG00000235963	
ENSG00000233662	
ENSG00000182591	ENSCAFG00845021816
ENSG00000232040	ENSCAFG00845017503
ENSG00000284966	
ENSG00000145214	ENSCAFG00845001113
ENSG00000270680	
ENSG00000156299	ENSCAFG00845021944
ENSG00000278698	
ENSG00000279081	
ENSG00000041515	ENSCAFG00845028562
ENSG00000185651	
ENSG00000244349	
ENSG00000078401	ENSCAFG00845021350
ENSG00000285694	
ENSG00000224586	ENSCAFG00845017417
ENSG00000100330	ENSCAFG00845030822
ENSG00000228364	
ENSG00000271071	
ENSG00000287769	
ENSG00000224707	
ENSG00000234819	
ENSG00000224531	ENSCAFG00845020618
ENSG00000229454	
ENSG00000224958	
ENSG00000204703	
ENSG00000204625	
ENSG00000230003	
ENSG00000156017	ENSCAFG00845011707
ENSG00000238076	
ENSG00000112183	ENSCAFG00845024813
ENSG00000171201	
ENSG00000234527	
ENSG00000174418	
ENSG00000122711	ENSCAFG00845020352
ENSG00000074657	ENSCAFG00845000673
ENSG00000187498	ENSCAFG00845018797
ENSG00000277096	
ENSG00000249277	
ENSG00000227189	
ENSG00000168795	ENSCAFG00845013667
ENSG00000199497	
ENSG00000078140	ENSCAFG00845004479
ENSG00000088356	ENSCAFG00845020124
ENSG00000261584	
ENSG00000214012	
ENSG00000227809	
ENSG00000229390	
ENSG00000225092	
ENSG00000217414	
ENSG00000273900	
ENSG00000285216	
ENSG00000260903	ENSCAFG00845020174
ENSG00000206102	
ENSG00000135040	ENSCAFG00845005251
ENSG00000228941	
ENSG00000286643	
ENSG00000237325	
ENSG00000237594	
ENSG00000124783	ENSCAFG00845016889
ENSG00000230870	
ENSG00000234509	
ENSG00000278012	
ENSG00000226239	
ENSG00000142168	ENSCAFG00845022725
ENSG00000252623	
ENSG00000101331	ENSCAFG00845020257
ENSG00000206792	
ENSG00000253412	
ENSG00000206795	
ENSG00000223487	
ENSG00000211945	
ENSG00000249122	
ENSG00000231211	
ENSG00000273800	
ENSG00000266217	
ENSG00000238275	
ENSG00000271814	
ENSG00000279819	
ENSG00000170516	ENSCAFG00845008375
ENSG00000229083	
ENSG00000230691	
ENSG00000233837	
ENSG00000196664	ENSCAFG00845028303
ENSG00000232807	
ENSG00000238390	
ENSG00000273271	
ENSG00000229046	
ENSG00000273091	
ENSG00000196405	ENSCAFG00845004192
ENSG00000203496	
ENSG00000279503	
ENSG00000142197	ENSCAFG00845027299
ENSG00000233338	
ENSG00000212571	
ENSG00000187559	
ENSG00000286189	
ENSG00000250084	
ENSG00000277737	
ENSG00000272969	
ENSG00000233395	
ENSG00000101337	ENSCAFG00845020665
ENSG00000278358	
ENSG00000286097	
ENSG00000278160	
ENSG00000260918	
ENSG00000275643	
ENSG00000287333	
ENSG00000204379	ENSCAFG00845025713
ENSG00000249547	
ENSG00000285907	
ENSG00000213759	
ENSG00000231193	
ENSG00000180221	
ENSG00000229345	
ENSG00000237470	
ENSG00000287945	
ENSG00000215227	
ENSG00000165233	ENSCAFG00845023862
ENSG00000273012	
ENSG00000213724	
ENSG00000138771	ENSCAFG00845014821
ENSG00000223462	
ENSG00000227121	
ENSG00000223395	
ENSG00000277289	
ENSG00000259869	
ENSG00000227058	
ENSG00000273363	
ENSG00000231593	
ENSG00000286413	
ENSG00000228771	
ENSG00000185319	
ENSG00000151033	ENSCAFG00845011606
ENSG00000197185	
ENSG00000234792	
ENSG00000187754	ENSCAFG00845030699
ENSG00000197724	ENSCAFG00845021923
ENSG00000228354	
ENSG00000230500	
ENSG00000222608	
ENSG00000225508	
ENSG00000237275	
ENSG00000230869	
ENSG00000223958	
ENSG00000226407	
ENSG00000225397	
ENSG00000229826	
ENSG00000261683	
ENSG00000269281	
ENSG00000226867	
ENSG00000204363	
ENSG00000234788	
ENSG00000229885	
ENSG00000196395	
ENSG00000224781	
ENSG00000151023	ENSCAFG00845005449
ENSG00000157965	
ENSG00000220541	
ENSG00000270524	
ENSG00000201674	
ENSG00000207220	
ENSG00000250612	
ENSG00000240327	
ENSG00000212611	
ENSG00000288595	
ENSG00000241743	
ENSG00000247810	
ENSG00000077721	ENSCAFG00845020619
ENSG00000077721	ENSCAFG00845026774
ENSG00000137273	ENSCAFG00845016185
ENSG00000285662	
ENSG00000177576	ENSCAFG00845016548
ENSG00000275576	
ENSG00000224452	
ENSG00000122873	ENSCAFG00845001878
ENSG00000122873	ENSCAFG00845004455
ENSG00000235217	
ENSG00000216718	
ENSG00000246350	
ENSG00000145284	ENSCAFG00845019428
ENSG00000286281	
ENSG00000126003	ENSCAFG00845020824
ENSG00000218027	
ENSG00000287483	
ENSG00000214867	
ENSG00000179981	ENSCAFG00845000638
ENSG00000273199	
ENSG00000232749	
ENSG00000217314	
ENSG00000228107	
ENSG00000238024	
ENSG00000241571	
ENSG00000233056	
ENSG00000124766	ENSCAFG00845017149
ENSG00000224820	
ENSG00000213816	
ENSG00000101346	ENSCAFG00845020869
ENSG00000275297	
ENSG00000260239	
ENSG00000286332	
ENSG00000188992	ENSCAFG00845021611
ENSG00000226493	
ENSG00000251350	
ENSG00000287329	
ENSG00000228302	
ENSG00000229765	
ENSG00000154856	ENSCAFG00845004706
ENSG00000213911	
ENSG00000234665	
ENSG00000286954	
ENSG00000136770	ENSCAFG00845008124
ENSG00000109787	ENSCAFG00845004980
ENSG00000145996	ENSCAFG00845016956
ENSG00000221837	ENSCAFG00845030190
ENSG00000221837	ENSCAFG00845021222
ENSG00000221837	ENSCAFG00845020843
ENSG00000221837	ENSCAFG00845021000
ENSG00000221837	ENSCAFG00845021169
ENSG00000221837	ENSCAFG00845030213
ENSG00000160310	ENSCAFG00845027798
ENSG00000237669	
ENSG00000231056	
ENSG00000075539	ENSCAFG00845010043
ENSG00000134265	ENSCAFG00845004720
ENSG00000146038	ENSCAFG00845017907
ENSG00000284125	
ENSG00000287850	
ENSG00000233293	
ENSG00000204393	
ENSG00000235469	
ENSG00000228156	
ENSG00000226790	
ENSG00000204816	
ENSG00000229235	
ENSG00000198547	
ENSG00000286451	
ENSG00000224162	
ENSG00000227465	
ENSG00000287276	
ENSG00000165633	ENSCAFG00845020585
ENSG00000277260	
ENSG00000285382	ENSCAFG00845021762
ENSG00000231804	
ENSG00000277575	
ENSG00000172201	ENSCAFG00845016386
ENSG00000237207	
ENSG00000286916	
ENSG00000288225	
ENSG00000175730	
ENSG00000230188	
ENSG00000237451	
ENSG00000231194	
ENSG00000231373	
ENSG00000274541	
ENSG00000236044	
ENSG00000287279	
ENSG00000236252	
ENSG00000088305	ENSCAFG00845022122
ENSG00000139668	ENSCAFG00845021352
ENSG00000211578	
ENSG00000134996	ENSCAFG00845011554
ENSG00000134996	ENSCAFG00845011513
ENSG00000214321	
ENSG00000238764	
ENSG00000265465	
ENSG00000230011	
ENSG00000235834	
ENSG00000235690	
ENSG00000230020	
ENSG00000226153	
ENSG00000122912	ENSCAFG00845002366
ENSG00000047634	
ENSG00000206503	ENSCAFG00845011961
ENSG00000133454	ENSCAFG00845028251
ENSG00000188101	
ENSG00000227582	
ENSG00000226206	
ENSG00000270192	
ENSG00000223576	
ENSG00000225778	
ENSG00000224243	
ENSG00000230335	
ENSG00000236801	
ENSG00000233933	
ENSG00000226255	
ENSG00000270369	
ENSG00000276040	ENSCAFG00845017090
ENSG00000276040	ENSCAFG00845016939
ENSG00000227173	
ENSG00000279239	
ENSG00000225289	
ENSG00000287159	
ENSG00000265728	
ENSG00000165443	ENSCAFG00845002117
ENSG00000229622	
ENSG00000233291	
ENSG00000266604	
ENSG00000277831	
ENSG00000285773	
ENSG00000279157	
ENSG00000235137	
ENSG00000264503	
ENSG00000270415	
ENSG00000264311	
ENSG00000278156	
ENSG00000258081	
ENSG00000264072	
ENSG00000237876	
ENSG00000215399	
ENSG00000266470	
ENSG00000229557	
ENSG00000265038	
ENSG00000185950	ENSCAFG00845018486
ENSG00000253883	
ENSG00000286607	
ENSG00000260779	
ENSG00000227873	
ENSG00000231475	ENSCAFG00845017827
ENSG00000236678	
ENSG00000264843	
ENSG00000165496	ENSCAFG00845002023
ENSG00000226200	
ENSG00000264714	
ENSG00000258431	
ENSG00000274838	
ENSG00000263952	
ENSG00000156313	ENSCAFG00845024867
ENSG00000276210	
ENSG00000227676	
ENSG00000232109	
ENSG00000263682	
ENSG00000229644	
ENSG00000236053	
ENSG00000236442	
ENSG00000287646	
ENSG00000259831	
ENSG00000233472	
ENSG00000275676	
ENSG00000232981	
ENSG00000170677	ENSCAFG00845001189
ENSG00000131966	ENSCAFG00845018264
ENSG00000227555	
ENSG00000130177	ENSCAFG00845027881
ENSG00000236450	
ENSG00000228522	
ENSG00000266304	
ENSG00000235641	
ENSG00000138303	ENSCAFG00845004672
ENSG00000244527	
ENSG00000251886	
ENSG00000263748	
ENSG00000265984	
ENSG00000186466	
ENSG00000265948	
ENSG00000265751	
ENSG00000230303	
ENSG00000221139	
ENSG00000141446	ENSCAFG00845016045
ENSG00000233309	
ENSG00000228123	
ENSG00000234860	
ENSG00000172159	ENSCAFG00845006384
ENSG00000167088	ENSCAFG00845015945
ENSG00000158201	ENSCAFG00845015891
ENSG00000214417	
ENSG00000135048	ENSCAFG00845000165
ENSG00000258412	
ENSG00000270474	
ENSG00000264188	
ENSG00000265656	
ENSG00000100744	ENSCAFG00845003680
ENSG00000221493	
ENSG00000252677	ENSCAFG00845017102
ENSG00000267766	
ENSG00000283125	
ENSG00000119537	ENSCAFG00845002496
ENSG00000157554	ENSCAFG00845029042
ENSG00000145321	ENSCAFG00845012014
ENSG00000253692	
ENSG00000259073	
ENSG00000211942	
ENSG00000258521	
ENSG00000271201	
ENSG00000253587	
ENSG00000258718	
ENSG00000253345	
ENSG00000271173	
ENSG00000253462	
ENSG00000271650	
ENSG00000287346	
ENSG00000223987	
ENSG00000265203	ENSCAFG00845008361
ENSG00000165322	ENSCAFG00845010136
ENSG00000126777	ENSCAFG00845015557
ENSG00000277150	ENSCAFG00845030278
ENSG00000198173	
ENSG00000184388	ENSCAFG00845029796
ENSG00000203989	
ENSG00000119541	ENSCAFG00845002445
ENSG00000175718	
ENSG00000268447	ENSCAFG00845030699
ENSG00000156269	ENSCAFG00845016750
ENSG00000169314	ENSCAFG00845026101
ENSG00000173040	ENSCAFG00845003407
ENSG00000228216	
ENSG00000276128	
ENSG00000215454	ENSCAFG00845030190
ENSG00000215454	ENSCAFG00845013437
ENSG00000215454	ENSCAFG00845013453
ENSG00000215454	ENSCAFG00845013469
ENSG00000215454	ENSCAFG00845013488
ENSG00000204814	
ENSG00000142185	ENSCAFG00845020419
ENSG00000270627	
ENSG00000147036	ENSCAFG00845023634
ENSG00000158079	ENSCAFG00845021599
ENSG00000250479	ENSCAFG00845026025
ENSG00000275520	
ENSG00000283463	ENSCAFG00845022075
ENSG00000063587	
ENSG00000228599	
ENSG00000284431	
ENSG00000267430	
ENSG00000100359	ENSCAFG00845020097
ENSG00000102054	
ENSG00000206075	ENSCAFG00845002320
ENSG00000101367	ENSCAFG00845012702
ENSG00000260536	
ENSG00000260257	
ENSG00000101000	ENSCAFG00845018768
ENSG00000269989	
ENSG00000214318	
ENSG00000278367	
ENSG00000200301	
ENSG00000232211	
ENSG00000126005	
ENSG00000171791	ENSCAFG00845002725
ENSG00000225883	
ENSG00000230570	
ENSG00000130222	ENSCAFG00845018559
ENSG00000220771	
ENSG00000212712	
ENSG00000267533	
ENSG00000256616	
ENSG00000267722	
ENSG00000267478	
ENSG00000268951	
ENSG00000224185	
ENSG00000137177	ENSCAFG00845026182
ENSG00000181626	ENSCAFG00845012582
ENSG00000229230	
ENSG00000135045	ENSCAFG00845011724
ENSG00000125966	ENSCAFG00845018823
ENSG00000226429	
ENSG00000147117	ENSCAFG00845030399
ENSG00000233713	
ENSG00000277412	
ENSG00000231990	
ENSG00000179222	ENSCAFG00845027694
ENSG00000224945	
ENSG00000130956	ENSCAFG00845003506
ENSG00000200827	ENSCAFG00845013267
ENSG00000200827	ENSCAFG00845015588
ENSG00000267162	
ENSG00000279253	
ENSG00000267116	
ENSG00000261582	
ENSG00000279285	
ENSG00000267643	
ENSG00000235214	
ENSG00000125998	ENSCAFG00845019082
ENSG00000267733	
ENSG00000153498	ENSCAFG00845022459
ENSG00000138668	ENSCAFG00845018743
ENSG00000101278	
ENSG00000225856	
ENSG00000269846	
ENSG00000287287	
ENSG00000101353	ENSCAFG00845027319
ENSG00000276462	
ENSG00000267076	
ENSG00000267247	
ENSG00000267663	
ENSG00000176194	ENSCAFG00845004999
ENSG00000237357	
ENSG00000214908	
ENSG00000285686	
ENSG00000136842	ENSCAFG00845014334
ENSG00000229999	
ENSG00000236159	
ENSG00000272834	
ENSG00000227413	
ENSG00000118705	ENSCAFG00845027893
ENSG00000232564	
ENSG00000172912	
ENSG00000230071	
ENSG00000231907	
ENSG00000264661	
ENSG00000237977	
ENSG00000134873	ENSCAFG00845008850
ENSG00000235989	
ENSG00000280302	
ENSG00000199702	
ENSG00000176014	ENSCAFG00845005010
ENSG00000133422	ENSCAFG00845021336
ENSG00000106803	
ENSG00000234369	
ENSG00000273107	
ENSG00000251079	
ENSG00000277109	
ENSG00000165023	ENSCAFG00845018468
ENSG00000231399	
ENSG00000072401	ENSCAFG00845001917
ENSG00000136929	ENSCAFG00845006327
ENSG00000186009	ENSCAFG00845027108
ENSG00000183067	
ENSG00000229932	
ENSG00000287955	
ENSG00000234864	
ENSG00000273806	
ENSG00000273849	
ENSG00000233947	
ENSG00000234504	
ENSG00000237072	
ENSG00000270767	
ENSG00000224919	
ENSG00000130958	ENSCAFG00845003593
ENSG00000171189	ENSCAFG00845019868
ENSG00000266524	ENSCAFG00845008410
ENSG00000237099	
ENSG00000174408	
ENSG00000235020	
ENSG00000275248	
ENSG00000227101	
ENSG00000198824	ENSCAFG00845028189
ENSG00000236671	
ENSG00000196693	ENSCAFG00845002093
ENSG00000286784	
ENSG00000189308	ENSCAFG00845020955
ENSG00000286240	
ENSG00000235356	
ENSG00000198053	ENSCAFG00845026328
ENSG00000198053	ENSCAFG00845018616
ENSG00000198053	ENSCAFG00845018514
ENSG00000198053	ENSCAFG00845017978
ENSG00000198053	ENSCAFG00845026450
ENSG00000198053	ENSCAFG00845026580
ENSG00000198053	ENSCAFG00845018352
ENSG00000198053	ENSCAFG00845017411
ENSG00000279456	
ENSG00000226842	
ENSG00000231799	
ENSG00000225944	
ENSG00000226304	
ENSG00000185074	
ENSG00000286951	
ENSG00000238245	
ENSG00000279770	
ENSG00000265630	
ENSG00000228527	
ENSG00000135018	ENSCAFG00845006162
ENSG00000277640	
ENSG00000226937	
ENSG00000253352	
ENSG00000130021	ENSCAFG00845025128
ENSG00000226846	
ENSG00000288187	
ENSG00000274790	
ENSG00000280719	
ENSG00000275496	
ENSG00000226386	
ENSG00000286924	
ENSG00000277899	
ENSG00000267414	
ENSG00000280365	
ENSG00000265957	
ENSG00000279319	
ENSG00000280019	
ENSG00000267101	
ENSG00000130054	ENSCAFG00845028714
ENSG00000099250	ENSCAFG00845002787
ENSG00000279709	
ENSG00000018610	ENSCAFG00845020788
ENSG00000267286	
ENSG00000276902	
ENSG00000149636	ENSCAFG00845026341
ENSG00000267239	
ENSG00000275895	ENSCAFG00845017455
ENSG00000267177	
ENSG00000279020	
ENSG00000286926	
ENSG00000279275	
ENSG00000267393	
ENSG00000267690	
ENSG00000078902	ENSCAFG00845008798
ENSG00000266146	
ENSG00000267694	
ENSG00000268629	
ENSG00000276664	
ENSG00000234276	
ENSG00000276057	
ENSG00000230147	
ENSG00000267529	
ENSG00000276965	
ENSG00000170161	
ENSG00000275307	
ENSG00000269987	
ENSG00000267366	
ENSG00000269972	
ENSG00000267136	
ENSG00000235961	ENSCAFG00845022640
ENSG00000235961	ENSCAFG00845022611
ENSG00000235961	ENSCAFG00845022365
ENSG00000267503	
ENSG00000263527	
ENSG00000266954	
ENSG00000230871	
ENSG00000100099	ENSCAFG00845029576
ENSG00000226566	
ENSG00000188153	ENSCAFG00845020584
ENSG00000276149	
ENSG00000286343	
ENSG00000177150	ENSCAFG00845003487
ENSG00000232283	
ENSG00000214929	
ENSG00000260102	
ENSG00000275144	
ENSG00000288001	
ENSG00000226668	
ENSG00000274204	
ENSG00000269125	
ENSG00000267026	
ENSG00000133115	ENSCAFG00845025505
ENSG00000276076	ENSCAFG00845017570
ENSG00000284779	ENSCAFG00845011121
ENSG00000230302	
ENSG00000279962	
ENSG00000280346	
ENSG00000242707	
ENSG00000279226	
ENSG00000278927	
ENSG00000284438	ENSCAFG00845011715
ENSG00000119523	ENSCAFG00845007819
ENSG00000269821	
ENSG00000101654	ENSCAFG00845023559
ENSG00000101654	ENSCAFG00845003471
ENSG00000101654	ENSCAFG00845022893
ENSG00000280145	
ENSG00000284546	ENSCAFG00845011715
ENSG00000255153	
ENSG00000285534	
ENSG00000129965	
ENSG00000278878	
ENSG00000276422	
ENSG00000279788	
ENSG00000169062	ENSCAFG00845028127
ENSG00000276277	
ENSG00000270098	
ENSG00000284018	ENSCAFG00845011715
ENSG00000279728	
ENSG00000109132	ENSCAFG00845014079
ENSG00000130948	
ENSG00000167244	ENSCAFG00845011017
ENSG00000280164	
ENSG00000251373	
ENSG00000274276	ENSCAFG00845017169
ENSG00000168152	ENSCAFG00845020757
ENSG00000248646	
ENSG00000251427	
ENSG00000250781	
ENSG00000244669	
ENSG00000072201	ENSCAFG00845011670
ENSG00000117983	ENSCAFG00845008520
ENSG00000205636	
ENSG00000230161	
ENSG00000228658	
ENSG00000276257	
ENSG00000270909	
ENSG00000234910	
ENSG00000219693	
ENSG00000236005	
ENSG00000274181	
ENSG00000267085	
ENSG00000233727	
ENSG00000136891	ENSCAFG00845008597
ENSG00000272650	
ENSG00000248122	
ENSG00000130584	ENSCAFG00845018556
ENSG00000231442	
ENSG00000196475	ENSCAFG00845016772
ENSG00000266049	
ENSG00000248744	
ENSG00000207034	
ENSG00000132205	ENSCAFG00845002641
ENSG00000170502	ENSCAFG00845015495
ENSG00000197818	ENSCAFG00845025485
ENSG00000232373	
ENSG00000279237	
ENSG00000285581	
ENSG00000101577	ENSCAFG00845002673
ENSG00000101916	ENSCAFG00845028394
ENSG00000260343	
ENSG00000231882	
ENSG00000286650	
ENSG00000134594	ENSCAFG00845031035
ENSG00000174672	ENSCAFG00845009001
ENSG00000088448	ENSCAFG00845021262
ENSG00000056277	ENSCAFG00845031036
ENSG00000078747	ENSCAFG00845015881
ENSG00000234644	
ENSG00000228174	
ENSG00000278008	
ENSG00000136938	ENSCAFG00845006371
ENSG00000182824	
ENSG00000197421	
ENSG00000277598	
ENSG00000235932	
ENSG00000233765	
ENSG00000183778	ENSCAFG00845029783
ENSG00000198785	ENSCAFG00845009537
ENSG00000239989	
ENSG00000234764	
ENSG00000161103	
ENSG00000272625	
ENSG00000263606	
ENSG00000265907	
ENSG00000215544	
ENSG00000266397	
ENSG00000264186	
ENSG00000276095	
ENSG00000277447	
ENSG00000252258	ENSCAFG00845024453
ENSG00000273590	ENSCAFG00845025824
ENSG00000252353	
ENSG00000279987	
ENSG00000265399	
ENSG00000156709	ENSCAFG00845031031
ENSG00000272688	
ENSG00000183628	ENSCAFG00845026452
ENSG00000249771	
ENSG00000101608	ENSCAFG00845013792
ENSG00000249976	
ENSG00000233555	
ENSG00000120594	ENSCAFG00845009208
ENSG00000249890	
ENSG00000229613	
ENSG00000231782	
ENSG00000223617	
ENSG00000249051	
ENSG00000285572	
ENSG00000152784	ENSCAFG00845017674
ENSG00000225510	
ENSG00000277277	ENSCAFG00845025855
ENSG00000227214	
ENSG00000237461	
ENSG00000226158	
ENSG00000186970	
ENSG00000289009	
ENSG00000235488	
ENSG00000223625	
ENSG00000285278	
ENSG00000237945	
ENSG00000271911	
ENSG00000260992	
ENSG00000198312	
ENSG00000155833	ENSCAFG00845009616
ENSG00000153157	ENSCAFG00845020401
ENSG00000286422	
ENSG00000260094	
ENSG00000283809	
ENSG00000287923	
ENSG00000284294	
ENSG00000280418	
ENSG00000288885	
ENSG00000285789	
ENSG00000231106	
ENSG00000273032	
ENSG00000289221	
ENSG00000289513	
ENSG00000282993	
ENSG00000235893	
ENSG00000225460	
ENSG00000224905	
ENSG00000273381	
ENSG00000229792	
ENSG00000227666	
ENSG00000261498	
ENSG00000165030	
ENSG00000223626	
ENSG00000249111	
ENSG00000225072	
ENSG00000239627	
ENSG00000223392	
ENSG00000289322	
ENSG00000204291	ENSCAFG00845007464
ENSG00000223799	
ENSG00000250930	
ENSG00000283583	
ENSG00000183250	
ENSG00000237517	
ENSG00000270725	
ENSG00000227734	
ENSG00000271275	
ENSG00000287278	
ENSG00000283366	
ENSG00000264235	
ENSG00000270393	
ENSG00000234736	
ENSG00000249105	
ENSG00000226903	
ENSG00000286025	
ENSG00000248946	
ENSG00000241527	
ENSG00000249831	
ENSG00000251105	
ENSG00000206739	
ENSG00000118680	ENSCAFG00845003004
ENSG00000273311	
ENSG00000237989	
ENSG00000109208	
ENSG00000237347	
ENSG00000287347	
ENSG00000148484	ENSCAFG00845014116
ENSG00000289445	
ENSG00000281530	
ENSG00000218976	
ENSG00000232884	
ENSG00000184983	ENSCAFG00845015040
ENSG00000227803	
ENSG00000035720	ENSCAFG00845007408
ENSG00000286631	
ENSG00000137364	ENSCAFG00845028681
ENSG00000270083	
ENSG00000237037	
ENSG00000289144	
ENSG00000226665	
ENSG00000233922	
ENSG00000234227	
ENSG00000224560	
ENSG00000251332	
ENSG00000229723	
ENSG00000280594	
ENSG00000249055	
ENSG00000249413	
ENSG00000265670	
ENSG00000204442	ENSCAFG00845028179
ENSG00000251702	
ENSG00000185433	
ENSG00000145246	ENSCAFG00845008717
ENSG00000134762	ENSCAFG00845011726
ENSG00000225823	
ENSG00000217585	
ENSG00000126231	
ENSG00000230314	
ENSG00000101311	ENSCAFG00845027072
ENSG00000213790	
ENSG00000227370	
ENSG00000232710	
ENSG00000215146	
